transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
1570,2022-04-04,2,20,59,27,894,1657.3,Approved,Vertrag,175,2022-04-09,PO-387684,VTR-2025-8516
1571,2024-11-22,1,39,37,15,107,1896.16,Approved,Vertrag,395,2024-11-25,PO-302290,VTR-2023-9614
1572,2025-06-27,1,16,52,2,486,1816.78,Approved,Vertrag,446,2025-06-30,PO-920111,
1573,2022-02-16,1,12,68,20,676,593.7,Pending,Vertrag,,,PO-105273,VTR-2022-7067
1574,2023-03-22,3,35,2,10,202,316.24,Approved,Vertrag,269,2023-03-27,,VTR-2022-8291
1575,2023-12-01,2,39,45,22,814,1365.63,Approved,Vertrag,271,2023-12-04,PO-404466,
1576,2022-09-28,3,25,11,8,873,1845.1,Approved,Direktvergabe,65,2022-10-03,,
1577,2024-09-21,2,25,60,7,646,1613.01,Approved,Direktvergabe,464,2024-09-28,,
1578,2022-11-08,1,10,89,26,106,4919.01,Pending,Direktvergabe,,,PO-499629,
1579,2025-01-04,1,36,8,20,269,813.78,Pending,Ausschreibung,,,,
1580,2023-07-07,2,14,14,10,637,893.93,Approved,Vertrag,414,2023-07-09,PO-196638,VTR-2023-4169
1581,2025-04-01,1,32,26,14,885,1660.71,Approved,Direktvergabe,130,2025-04-05,PO-993315,VTR-2023-7306
1582,2024-02-11,1,37,34,3,31,357.99,Approved,Ausschreibung,128,2024-02-17,PO-524620,
1583,2024-02-29,1,33,16,9,163,649.08,Approved,Direktvergabe,79,2024-03-02,,VTR-2025-7798
1584,2023-01-06,1,13,29,26,874,941.83,Approved,Vertrag,215,2023-01-12,,VTR-2022-8044
1585,2022-06-28,3,29,24,15,431,750.16,Approved,Vertrag,137,2022-07-05,PO-840572,VTR-2024-2259
1586,2023-12-13,1,25,63,23,71,467.02,Approved,Direktvergabe,458,2023-12-15,PO-188188,VTR-2022-6512
1587,2025-06-13,3,15,19,18,985,733.32,Approved,Vertrag,343,2025-06-16,,
1588,2024-08-11,3,29,100,16,450,492.0,Rejected,Vertrag,336,2024-08-16,,VTR-2025-8084
1589,2022-06-28,2,17,82,2,412,373.37,Approved,Vertrag,131,2022-07-02,,
1590,2023-06-23,1,22,55,13,825,2935.79,Approved,Ausschreibung,409,2023-06-24,PO-796227,VTR-2023-4877
1591,2022-10-25,3,17,57,4,528,915.88,Approved,Vertrag,390,2022-10-30,,
1592,2025-06-28,3,39,74,5,884,890.3,Approved,Direktvergabe,424,2025-07-01,,VTR-2024-5935
1593,2024-07-24,2,29,33,23,44,150.48,Approved,Direktvergabe,454,2024-07-25,,VTR-2022-7683
1594,2023-03-31,1,27,38,20,290,4598.48,Approved,Ausschreibung,443,2023-04-06,,
1595,2022-02-06,3,23,53,10,127,1841.87,Rejected,Vertrag,79,2022-02-12,,VTR-2024-4136
1596,2024-07-18,1,36,2,19,116,4212.15,Approved,Ausschreibung,321,2024-07-20,PO-586516,VTR-2023-3208
1597,2023-06-02,3,20,9,12,307,302.74,Approved,Ausschreibung,456,2023-06-03,PO-735173,VTR-2025-3032
1598,2023-09-12,2,11,48,26,917,610.39,Approved,Vertrag,2,2023-09-13,PO-859014,VTR-2020-2293
1599,2023-09-04,1,23,76,13,615,2306.01,Approved,Ausschreibung,200,2023-09-10,PO-191725,VTR-2025-5600
1600,2025-01-11,3,11,69,10,596,1694.53,Pending,Direktvergabe,,,PO-419322,VTR-2024-9192
1601,2023-10-12,3,12,5,8,10,1671.36,Approved,Vertrag,393,2023-10-16,PO-874842,
1602,2023-09-03,2,22,13,9,654,60.63,Approved,Vertrag,160,2023-09-07,PO-193185,
1603,2025-01-14,3,11,38,6,646,1185.68,Approved,Vertrag,458,2025-01-17,PO-285910,VTR-2025-9107
1604,2022-06-09,3,32,81,24,407,472.92,Approved,Vertrag,123,2022-06-12,,
1605,2023-11-09,2,37,12,7,532,806.45,Approved,Direktvergabe,495,2023-11-10,PO-927731,
1606,2024-10-31,1,10,96,5,927,3121.89,Approved,Ausschreibung,246,2024-11-03,PO-739151,VTR-2021-3520
1607,2022-10-04,2,36,89,17,728,1363.51,Approved,Ausschreibung,194,2022-10-10,PO-708529,VTR-2024-6720
1608,2025-03-28,3,37,32,13,185,1299.81,Approved,Ausschreibung,367,2025-04-02,PO-121817,VTR-2020-3549
1609,2023-07-06,1,40,69,23,918,3619.37,Approved,Direktvergabe,255,2023-07-10,,VTR-2025-4028
1610,2023-11-03,1,40,74,25,331,4660.21,Approved,Ausschreibung,28,2023-11-07,PO-611516,VTR-2020-9210
1611,2024-04-28,1,24,21,4,138,644.08,Approved,Ausschreibung,312,2024-05-03,PO-426277,
1612,2023-04-02,2,18,3,6,577,1442.86,Approved,Ausschreibung,462,2023-04-03,,VTR-2025-7617
1613,2022-04-23,2,39,99,6,405,554.55,Rejected,Direktvergabe,415,2022-04-29,PO-244190,VTR-2023-6834
1614,2024-04-15,1,35,75,4,722,1132.84,Approved,Ausschreibung,304,2024-04-16,PO-701032,
1615,2025-01-26,2,16,99,22,577,1992.85,Pending,Ausschreibung,,,PO-945098,
1616,2024-09-25,2,36,57,16,882,1050.08,Approved,Vertrag,121,2024-09-30,PO-257550,VTR-2025-9614
1617,2022-07-26,3,39,47,27,940,239.41,Approved,Vertrag,455,2022-08-01,PO-858166,
1618,2025-03-25,2,18,2,6,717,19.75,Approved,Ausschreibung,134,2025-03-28,,VTR-2025-7880
1619,2022-08-08,2,40,49,13,700,536.86,Approved,Ausschreibung,433,2022-08-12,,
1620,2022-07-22,3,33,47,15,946,585.05,Approved,Vertrag,433,2022-07-24,PO-815160,VTR-2024-2099
1621,2023-06-27,3,33,3,14,290,1118.94,Approved,Direktvergabe,465,2023-06-28,PO-209986,
1622,2023-07-10,3,15,10,24,272,1496.75,Approved,Direktvergabe,112,2023-07-17,,
1623,2023-10-19,2,28,14,8,312,930.48,Pending,Ausschreibung,,,,VTR-2024-7521
1624,2024-05-31,2,29,71,8,427,278.44,Approved,Direktvergabe,28,2024-06-02,,VTR-2024-4819
1625,2022-01-15,2,12,46,24,601,961.19,Rejected,Direktvergabe,490,2022-01-16,,
1626,2024-06-11,2,10,12,15,705,1890.58,Approved,Ausschreibung,479,2024-06-17,,VTR-2020-6834
1627,2022-09-06,1,26,37,9,434,604.1,Approved,Ausschreibung,163,2022-09-10,,
1628,2024-04-01,1,12,54,10,928,1379.58,Pending,Vertrag,,,,VTR-2020-4463
1629,2022-04-20,2,13,57,10,74,1170.35,Approved,Vertrag,451,2022-04-27,,VTR-2024-3423
1630,2023-05-20,2,19,28,2,826,688.47,Approved,Direktvergabe,98,2023-05-27,PO-878568,VTR-2020-8337
1631,2024-11-08,1,16,5,19,480,3982.22,Approved,Vertrag,167,2024-11-13,PO-601202,
1632,2022-08-04,2,40,97,15,866,1034.32,Approved,Direktvergabe,35,2022-08-05,PO-227742,VTR-2024-4893
1633,2023-12-04,2,39,2,22,429,272.18,Approved,Direktvergabe,287,2023-12-09,PO-772364,VTR-2022-1142
1634,2024-03-28,1,22,21,9,298,1206.01,Approved,Ausschreibung,138,2024-04-01,PO-155780,
1635,2024-05-12,3,29,85,15,104,110.69,Pending,Vertrag,,,PO-554353,
1636,2024-06-30,1,35,60,10,1000,3272.82,Approved,Ausschreibung,333,2024-07-05,PO-351315,VTR-2022-9723
1637,2025-05-19,1,40,90,11,60,2804.55,Approved,Vertrag,86,2025-05-20,,VTR-2025-2269
1638,2022-01-01,1,19,80,9,575,4082.54,Approved,Direktvergabe,452,2022-01-03,,
1639,2023-01-07,1,33,17,8,768,4636.86,Approved,Vertrag,115,2023-01-12,PO-749875,
1640,2024-01-15,3,28,89,8,757,356.8,Approved,Ausschreibung,176,2024-01-19,PO-611021,
1641,2024-10-28,1,28,6,19,410,324.62,Approved,Direktvergabe,406,2024-10-29,,
1642,2023-12-23,3,15,44,26,737,1750.81,Approved,Ausschreibung,396,2023-12-28,PO-545036,
1643,2022-05-16,2,11,92,18,135,694.43,Approved,Ausschreibung,20,2022-05-22,PO-820740,VTR-2021-4013
1644,2023-02-17,2,23,42,23,942,517.5,Rejected,Vertrag,185,2023-02-21,PO-308186,VTR-2025-9137
1645,2024-03-05,3,23,24,3,370,759.25,Rejected,Vertrag,100,2024-03-11,PO-364676,VTR-2024-2128
1646,2023-09-05,1,19,43,20,861,1846.67,Approved,Ausschreibung,71,2023-09-11,PO-604348,VTR-2024-2913
1647,2022-07-14,2,36,83,7,294,607.96,Approved,Ausschreibung,186,2022-07-16,PO-264061,VTR-2025-2474
1648,2023-02-16,1,24,71,11,22,200.55,Approved,Ausschreibung,344,2023-02-21,PO-734580,VTR-2023-9186
1649,2024-02-09,1,31,10,5,412,3366.1,Rejected,Direktvergabe,85,2024-02-11,PO-161789,VTR-2021-3369
1650,2023-09-25,2,31,32,12,712,1516.71,Approved,Vertrag,160,2023-09-26,PO-544159,VTR-2022-8141
1651,2023-01-14,3,38,95,10,542,326.85,Approved,Direktvergabe,406,2023-01-20,PO-872810,VTR-2020-8052
1652,2023-12-02,1,21,2,18,994,2673.71,Approved,Direktvergabe,384,2023-12-09,,
1653,2022-08-28,1,19,85,19,213,4209.62,Pending,Direktvergabe,,,,VTR-2024-1927
1654,2023-12-12,2,26,51,14,490,1638.76,Approved,Direktvergabe,226,2023-12-14,PO-178933,VTR-2020-3057
1655,2025-05-09,1,15,58,26,593,1695.64,Approved,Direktvergabe,48,2025-05-14,PO-313042,VTR-2021-1466
1656,2023-11-11,1,19,54,24,477,2983.97,Approved,Ausschreibung,488,2023-11-15,PO-974126,VTR-2025-9509
1657,2023-02-09,1,38,15,20,358,4641.34,Approved,Vertrag,355,2023-02-16,PO-514892,
1658,2025-03-25,2,20,16,16,519,723.77,Approved,Direktvergabe,71,2025-03-27,PO-385123,VTR-2023-5913
1659,2025-03-17,2,10,31,14,382,21.13,Approved,Ausschreibung,373,2025-03-23,PO-133211,VTR-2020-3196
1660,2025-04-15,2,12,29,21,995,1022.48,Approved,Direktvergabe,106,2025-04-21,PO-708508,VTR-2025-1712
1661,2023-01-07,2,14,60,27,306,1085.22,Approved,Ausschreibung,72,2023-01-11,PO-116101,VTR-2020-1665
1662,2024-09-13,3,18,45,16,495,542.53,Approved,Ausschreibung,35,2024-09-15,,VTR-2023-4079
1663,2022-05-20,3,34,47,20,528,1530.69,Approved,Ausschreibung,393,2022-05-25,,VTR-2025-1595
1664,2025-04-23,2,31,87,10,820,196.47,Approved,Vertrag,231,2025-04-30,PO-563015,
1665,2023-05-10,1,35,88,3,868,4553.84,Approved,Direktvergabe,357,2023-05-14,,VTR-2021-5969
1666,2023-09-09,2,34,45,2,396,104.23,Pending,Direktvergabe,,,PO-212199,
1667,2024-01-14,1,37,13,4,568,382.04,Approved,Vertrag,373,2024-01-16,PO-900541,
1668,2023-12-31,3,35,41,9,535,1913.22,Approved,Ausschreibung,169,2024-01-07,,
1669,2025-05-01,3,36,80,6,577,1986.97,Approved,Direktvergabe,91,2025-05-08,PO-248247,VTR-2025-1071
1670,2022-06-27,3,24,13,26,660,1480.72,Approved,Ausschreibung,148,2022-07-01,PO-912913,
1671,2025-05-06,2,37,72,18,293,178.67,Pending,Ausschreibung,,,PO-465234,VTR-2020-6918
1672,2025-01-06,1,19,33,21,627,1228.25,Approved,Ausschreibung,135,2025-01-12,,VTR-2023-8695
1673,2025-01-11,3,20,98,3,713,1800.0,Approved,Direktvergabe,367,2025-01-17,PO-216192,VTR-2021-4572
1674,2023-03-24,1,29,38,10,911,3628.71,Approved,Ausschreibung,303,2023-03-25,PO-184974,
1675,2022-04-29,3,13,98,26,472,75.73,Approved,Direktvergabe,11,2022-05-04,,VTR-2024-1958
1676,2023-11-11,3,33,80,4,718,52.85,Pending,Ausschreibung,,,PO-162327,
1677,2022-04-13,3,31,70,10,973,173.23,Approved,Ausschreibung,425,2022-04-14,PO-794788,
1678,2022-05-26,1,17,31,5,379,1538.72,Approved,Direktvergabe,131,2022-05-29,PO-398110,
1679,2025-05-31,3,33,24,12,564,1255.22,Approved,Vertrag,50,2025-06-03,,VTR-2023-3296
1680,2023-11-02,3,12,55,5,686,25.08,Approved,Vertrag,482,2023-11-03,PO-897669,VTR-2020-9116
1681,2022-02-20,3,15,24,14,451,1244.12,Approved,Ausschreibung,321,2022-02-24,PO-717037,VTR-2020-4034
1682,2025-01-18,1,18,78,10,180,1002.84,Approved,Vertrag,102,2025-01-19,PO-473312,VTR-2021-1718
1683,2023-04-06,2,29,81,22,329,1979.03,Approved,Ausschreibung,227,2023-04-12,PO-382297,
1684,2022-02-25,2,38,51,21,484,1960.3,Approved,Ausschreibung,482,2022-02-28,,
1685,2024-07-05,2,11,42,13,674,649.49,Approved,Vertrag,202,2024-07-06,,VTR-2021-7174
1686,2022-08-23,1,40,16,16,739,828.72,Approved,Ausschreibung,332,2022-08-25,PO-619494,
1687,2022-12-11,1,18,65,4,731,2777.09,Approved,Ausschreibung,198,2022-12-16,PO-793390,VTR-2021-4092
1688,2024-06-17,2,31,68,11,610,1475.22,Approved,Ausschreibung,422,2024-06-22,PO-262212,VTR-2023-4267
1689,2022-08-19,2,19,62,16,662,490.63,Approved,Direktvergabe,217,2022-08-24,PO-429886,VTR-2023-3054
1690,2025-04-24,1,31,36,20,244,1136.94,Approved,Direktvergabe,235,2025-04-25,PO-680052,VTR-2020-3274
1691,2023-12-18,2,17,61,22,821,1128.41,Approved,Direktvergabe,382,2023-12-25,,VTR-2025-7374
1692,2025-02-08,2,37,16,1,922,142.67,Approved,Ausschreibung,202,2025-02-14,PO-196744,VTR-2025-3562
1693,2023-03-23,2,24,9,19,310,1800.3,Approved,Ausschreibung,346,2023-03-24,,
1694,2023-08-14,2,13,80,27,923,1990.46,Pending,Ausschreibung,,,PO-879946,
1695,2022-03-05,2,14,73,11,763,835.7,Approved,Ausschreibung,291,2022-03-07,PO-748313,
1696,2022-10-25,1,34,69,1,164,351.68,Approved,Ausschreibung,304,2022-10-26,PO-368969,VTR-2021-1660
1697,2022-01-22,3,14,100,21,781,1804.02,Approved,Direktvergabe,108,2022-01-25,PO-365400,
1698,2022-06-30,3,14,17,27,827,1606.45,Approved,Ausschreibung,190,2022-07-07,PO-637014,VTR-2021-3087
1699,2022-09-08,2,30,58,22,89,575.66,Pending,Vertrag,,,,
1700,2022-06-07,1,12,77,5,625,1685.28,Approved,Vertrag,299,2022-06-10,PO-106898,VTR-2021-3204
1701,2024-07-21,2,31,28,12,366,789.97,Approved,Direktvergabe,175,2024-07-27,PO-680045,VTR-2023-9678
1702,2022-07-11,2,39,38,17,974,1222.44,Pending,Ausschreibung,,,PO-799349,VTR-2021-9669
1703,2024-03-19,1,14,49,9,42,2157.26,Approved,Vertrag,399,2024-03-26,,VTR-2020-2873
1704,2022-03-23,3,40,50,6,192,48.98,Approved,Direktvergabe,88,2022-03-25,PO-256334,
1705,2023-10-10,1,31,42,5,401,1297.49,Approved,Ausschreibung,421,2023-10-12,PO-294243,VTR-2020-7418
1706,2024-12-02,1,28,76,18,308,3861.72,Pending,Direktvergabe,,,,VTR-2024-4112
1707,2022-02-16,1,33,28,17,460,83.35,Approved,Direktvergabe,383,2022-02-19,,VTR-2022-3323
1708,2022-12-18,1,10,49,7,642,4687.95,Approved,Vertrag,111,2022-12-21,PO-393953,
1709,2023-12-31,3,40,78,10,70,1276.94,Approved,Direktvergabe,221,2024-01-04,PO-799850,
1710,2025-05-21,1,13,76,21,961,2485.4,Approved,Vertrag,485,2025-05-25,PO-553046,VTR-2024-1671
1711,2023-05-28,1,18,66,13,91,2286.33,Rejected,Direktvergabe,277,2023-05-31,,
1712,2024-03-31,2,19,98,26,958,892.96,Approved,Ausschreibung,59,2024-04-02,PO-911959,VTR-2023-3896
1713,2023-03-16,3,24,23,4,42,172.95,Approved,Vertrag,414,2023-03-18,PO-224298,
1714,2025-06-24,3,23,31,21,234,1865.36,Approved,Direktvergabe,79,2025-06-30,,VTR-2020-9067
1715,2022-07-26,2,22,41,22,531,533.71,Approved,Ausschreibung,309,2022-07-28,PO-463904,VTR-2022-5738
1716,2024-12-21,3,30,68,17,132,625.35,Approved,Direktvergabe,411,2024-12-24,,
1717,2023-06-05,1,37,16,14,122,409.63,Approved,Ausschreibung,306,2023-06-07,PO-153899,VTR-2023-8243
1718,2022-09-27,1,35,39,2,321,2190.93,Approved,Vertrag,135,2022-09-29,,
1719,2022-06-01,2,32,96,16,570,1829.6,Approved,Ausschreibung,68,2022-06-05,PO-990597,VTR-2025-3611
1720,2023-12-17,2,25,39,2,795,1751.46,Approved,Vertrag,134,2023-12-23,PO-107096,
1721,2023-05-06,1,20,73,4,845,1296.35,Approved,Ausschreibung,239,2023-05-11,,VTR-2023-4046
1722,2025-02-05,2,33,92,12,621,441.22,Approved,Direktvergabe,109,2025-02-11,PO-409744,VTR-2023-6405
1723,2022-01-18,2,25,9,26,561,1115.36,Approved,Direktvergabe,43,2022-01-22,PO-168129,
1724,2025-04-30,1,23,58,6,174,1395.05,Approved,Direktvergabe,261,2025-05-05,PO-262466,VTR-2023-6024
1725,2024-03-26,2,23,35,1,270,964.87,Approved,Direktvergabe,499,2024-04-02,PO-462120,
1726,2022-01-26,1,20,43,20,673,1460.57,Approved,Direktvergabe,88,2022-02-02,PO-973412,
1727,2022-06-23,1,19,42,7,393,3536.81,Approved,Direktvergabe,248,2022-06-29,PO-368194,VTR-2024-6569
1728,2022-11-30,1,34,96,20,367,2331.7,Pending,Ausschreibung,,,,
1729,2022-08-09,2,38,17,4,182,1299.48,Approved,Direktvergabe,494,2022-08-16,,
1730,2023-05-07,1,10,43,15,308,4569.9,Approved,Vertrag,487,2023-05-13,PO-190796,VTR-2022-2191
1731,2024-06-25,2,24,2,16,297,598.56,Pending,Direktvergabe,,,PO-891162,VTR-2024-3281
1732,2022-06-27,2,25,49,15,830,1759.83,Approved,Direktvergabe,319,2022-07-02,,VTR-2024-6291
1733,2024-06-14,3,11,17,25,777,1710.99,Approved,Vertrag,265,2024-06-21,,
1734,2024-01-03,2,18,54,26,669,1881.45,Approved,Direktvergabe,202,2024-01-07,,
1735,2023-04-09,2,16,14,27,140,1270.14,Approved,Ausschreibung,70,2023-04-16,PO-426518,
1736,2023-08-23,3,22,4,20,430,323.38,Approved,Vertrag,91,2023-08-25,PO-941103,
1737,2024-10-08,1,38,61,26,616,3447.46,Approved,Ausschreibung,94,2024-10-09,PO-731432,VTR-2022-4540
1738,2024-03-21,3,39,25,2,608,1785.63,Approved,Vertrag,170,2024-03-28,PO-788119,VTR-2022-2033
1739,2025-06-22,2,23,91,23,363,536.36,Approved,Ausschreibung,228,2025-06-24,,
1740,2024-06-08,2,30,10,17,981,687.27,Pending,Vertrag,,,PO-387464,VTR-2020-6300
1741,2023-02-21,1,14,13,2,857,1677.14,Pending,Vertrag,,,PO-573662,
1742,2025-02-02,1,12,34,15,836,1424.44,Approved,Vertrag,176,2025-02-07,PO-176768,
1743,2024-05-30,2,31,75,2,631,354.38,Approved,Vertrag,499,2024-06-03,PO-590247,VTR-2024-4603
1744,2024-10-26,1,34,100,4,273,3644.97,Approved,Ausschreibung,421,2024-10-30,PO-433523,VTR-2021-9974
1745,2024-08-31,2,26,24,26,547,1412.83,Approved,Vertrag,455,2024-09-03,PO-362230,
1746,2023-01-25,3,28,41,9,642,1089.9,Pending,Ausschreibung,,,,VTR-2021-6752
1747,2025-04-22,2,37,66,12,145,980.55,Approved,Direktvergabe,170,2025-04-28,PO-215002,VTR-2023-9060
1748,2025-05-11,2,28,79,26,315,1449.92,Approved,Ausschreibung,316,2025-05-16,PO-316805,VTR-2021-5116
1749,2023-04-14,2,23,34,7,95,1106.46,Approved,Ausschreibung,179,2023-04-21,,VTR-2021-3736
1750,2023-06-05,3,21,53,21,369,1023.23,Rejected,Ausschreibung,67,2023-06-12,PO-299524,
1751,2024-09-18,1,19,63,19,311,3896.58,Approved,Vertrag,492,2024-09-25,PO-602295,VTR-2020-7893
1752,2023-09-25,1,15,63,11,869,167.32,Approved,Vertrag,156,2023-09-30,PO-211600,VTR-2023-1742
1753,2022-03-05,2,28,65,26,96,1133.79,Approved,Vertrag,156,2022-03-12,PO-103621,VTR-2024-9539
1754,2023-05-01,2,26,95,27,79,1537.59,Approved,Ausschreibung,497,2023-05-04,,
1755,2025-02-26,3,21,12,25,381,221.71,Approved,Vertrag,383,2025-03-04,PO-770168,
1756,2024-10-03,3,39,50,15,833,625.88,Approved,Vertrag,351,2024-10-10,PO-455805,
1757,2023-04-07,2,12,78,25,906,1952.22,Pending,Ausschreibung,,,PO-845533,VTR-2023-1380
1758,2023-01-23,3,39,54,5,317,1915.42,Approved,Ausschreibung,228,2023-01-30,PO-802321,VTR-2020-6759
1759,2025-04-14,2,24,58,1,244,639.3,Approved,Ausschreibung,274,2025-04-20,PO-533087,VTR-2024-2329
1760,2022-10-07,1,17,61,20,868,2031.74,Approved,Direktvergabe,26,2022-10-12,PO-139662,VTR-2023-8038
1761,2023-02-26,2,11,53,12,759,627.75,Approved,Vertrag,323,2023-02-27,PO-461994,
1762,2022-03-25,2,21,64,14,6,1879.73,Approved,Ausschreibung,53,2022-04-01,PO-292518,
1763,2023-05-01,1,34,91,19,117,262.68,Approved,Direktvergabe,110,2023-05-06,PO-558010,VTR-2022-1851
1764,2023-07-02,1,14,65,2,362,2073.7,Approved,Ausschreibung,29,2023-07-04,,VTR-2023-7378
1765,2023-12-02,1,31,1,3,804,1902.54,Approved,Vertrag,455,2023-12-05,PO-808033,
1766,2023-11-16,2,25,61,14,279,1327.41,Approved,Vertrag,340,2023-11-21,PO-261943,VTR-2023-4233
1767,2024-11-15,2,12,49,12,31,1301.13,Approved,Ausschreibung,57,2024-11-22,,VTR-2025-6566
1768,2023-03-28,3,32,75,12,404,1903.55,Approved,Vertrag,191,2023-04-04,,VTR-2025-2468
1769,2025-01-20,2,24,95,15,275,1980.39,Approved,Direktvergabe,355,2025-01-23,PO-185418,
1770,2022-09-11,3,22,66,22,144,375.33,Approved,Vertrag,214,2022-09-13,PO-452903,
1771,2024-08-11,2,29,13,4,793,1794.97,Approved,Vertrag,220,2024-08-12,,VTR-2021-8691
1772,2022-12-08,1,10,49,10,696,4306.71,Approved,Ausschreibung,67,2022-12-13,,
1773,2022-09-11,1,18,98,6,674,2198.66,Approved,Direktvergabe,428,2022-09-14,PO-260400,
1774,2023-01-14,3,37,88,22,687,1220.62,Pending,Vertrag,,,PO-349090,VTR-2021-1648
1775,2024-08-04,2,12,71,7,755,403.46,Approved,Vertrag,223,2024-08-10,PO-111478,VTR-2021-7299
1776,2022-10-19,1,27,40,25,32,4678.08,Approved,Vertrag,312,2022-10-25,PO-544130,VTR-2020-6772
1777,2025-04-14,3,28,10,22,433,819.43,Approved,Vertrag,401,2025-04-21,PO-694845,
1778,2023-03-27,1,23,13,21,795,204.43,Approved,Direktvergabe,36,2023-03-30,PO-469628,
1779,2023-11-30,1,31,51,5,501,2419.72,Approved,Ausschreibung,259,2023-12-06,,
1780,2023-07-02,3,24,52,19,191,261.77,Pending,Ausschreibung,,,PO-325646,
1781,2022-07-24,1,13,3,24,839,2914.82,Approved,Ausschreibung,313,2022-07-27,PO-732048,VTR-2023-6238
1782,2023-06-16,3,29,5,13,526,556.84,Approved,Vertrag,129,2023-06-17,,VTR-2025-5937
1783,2023-09-24,1,23,93,9,743,1449.82,Approved,Ausschreibung,126,2023-09-28,PO-695308,
1784,2023-07-09,3,25,30,22,659,395.89,Rejected,Vertrag,201,2023-07-15,PO-422776,VTR-2020-2178
1785,2023-05-15,3,10,19,3,584,1098.62,Approved,Direktvergabe,190,2023-05-20,PO-530006,VTR-2022-9818
1786,2023-01-18,1,15,92,17,769,968.5,Approved,Ausschreibung,397,2023-01-21,PO-189640,VTR-2024-3612
1787,2023-02-04,3,25,52,25,381,93.59,Pending,Ausschreibung,,,PO-793252,
1788,2022-07-16,1,35,60,19,146,553.0,Approved,Ausschreibung,288,2022-07-21,PO-771936,
1789,2025-01-03,1,22,44,24,137,1954.91,Approved,Direktvergabe,455,2025-01-05,PO-317022,VTR-2024-2706
1790,2024-11-01,3,21,60,6,652,254.9,Approved,Vertrag,121,2024-11-03,PO-159056,VTR-2025-4680
1791,2023-08-27,2,16,89,9,203,277.06,Approved,Ausschreibung,389,2023-09-01,,VTR-2025-4174
1792,2023-11-01,2,17,29,17,519,911.32,Approved,Vertrag,99,2023-11-08,,VTR-2023-1950
1793,2022-01-06,3,19,27,14,148,641.42,Approved,Vertrag,251,2022-01-12,PO-316785,VTR-2023-3875
1794,2023-10-11,3,25,67,12,387,948.5,Pending,Vertrag,,,,
1795,2024-02-17,1,15,49,6,672,3757.4,Approved,Direktvergabe,240,2024-02-21,,VTR-2020-5530
1796,2022-11-07,2,33,97,5,537,857.65,Approved,Ausschreibung,425,2022-11-09,,VTR-2024-8951
1797,2024-09-13,2,29,85,13,260,1348.32,Approved,Ausschreibung,94,2024-09-17,PO-551158,VTR-2022-3201
1798,2024-04-09,3,20,44,7,706,632.81,Approved,Direktvergabe,260,2024-04-15,PO-162872,
1799,2024-09-11,1,38,68,14,717,477.08,Approved,Ausschreibung,373,2024-09-17,PO-480081,VTR-2022-4184
1800,2024-02-18,2,30,42,9,78,1879.91,Approved,Ausschreibung,138,2024-02-22,,VTR-2025-8845
1801,2022-10-06,3,23,60,13,447,1857.98,Approved,Direktvergabe,438,2022-10-13,,VTR-2021-2655
1802,2024-11-23,1,26,62,13,744,4182.64,Rejected,Vertrag,125,2024-11-29,,VTR-2023-2836
1803,2022-11-18,2,30,35,10,740,1220.49,Approved,Ausschreibung,420,2022-11-25,PO-445615,
1804,2022-11-08,2,14,12,26,860,1861.06,Approved,Ausschreibung,314,2022-11-11,PO-380820,
1805,2025-05-29,2,17,55,7,791,320.63,Approved,Direktvergabe,234,2025-06-01,PO-717499,VTR-2024-7091
1806,2023-07-04,1,27,75,3,924,2609.51,Approved,Ausschreibung,80,2023-07-09,,VTR-2024-5737
1807,2024-02-01,1,32,48,7,79,331.74,Approved,Vertrag,480,2024-02-06,,
1808,2023-03-07,3,13,52,17,732,609.96,Approved,Vertrag,155,2023-03-09,PO-938323,VTR-2025-3147
1809,2023-11-15,3,26,58,5,848,1611.5,Approved,Vertrag,323,2023-11-18,PO-100061,
1810,2023-03-31,1,24,45,18,270,1263.22,Approved,Ausschreibung,204,2023-04-01,PO-268056,
1811,2024-08-31,1,10,23,20,904,2375.2,Pending,Direktvergabe,,,,
1812,2024-10-05,1,40,31,1,907,3902.2,Approved,Ausschreibung,181,2024-10-08,PO-738195,
1813,2023-02-12,2,22,46,26,471,1066.2,Approved,Direktvergabe,10,2023-02-13,PO-865094,VTR-2024-7018
1814,2022-03-18,1,23,16,14,177,2069.62,Approved,Direktvergabe,382,2022-03-19,PO-294134,VTR-2024-8314
1815,2025-06-23,1,12,29,23,22,4825.08,Approved,Direktvergabe,151,2025-06-28,PO-546736,VTR-2021-6810
1816,2022-02-10,1,25,14,12,193,2576.29,Approved,Ausschreibung,3,2022-02-15,PO-256477,
1817,2022-08-12,3,19,100,2,399,1167.99,Approved,Direktvergabe,124,2022-08-15,PO-781805,VTR-2025-8134
1818,2022-12-10,1,38,7,3,603,3227.45,Approved,Direktvergabe,439,2022-12-12,,
1819,2023-08-15,1,30,98,16,835,1190.74,Approved,Ausschreibung,44,2023-08-17,PO-641279,
1820,2024-07-24,1,15,88,14,606,604.15,Approved,Vertrag,116,2024-07-30,PO-950172,
1821,2022-01-11,2,10,61,5,945,1600.08,Approved,Direktvergabe,114,2022-01-14,,
1822,2023-08-08,1,11,97,10,725,3053.84,Approved,Ausschreibung,81,2023-08-13,PO-840958,
