hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
1342,2019-09-20,211,19,804,911,53717,0
1343,2020-07-29,211,28,808,908,53717,0
1344,2021-03-12,211,29,815,901,53717,0
1345,2022-01-13,211,18,812,909,53717,0
1346,2022-07-25,211,18,809,902,53717,0
1347,2023-06-28,211,30,814,902,53717,0
1348,2023-12-27,211,12,807,900,53717,0
1349,2024-11-27,211,39,815,902,53717,0
1350,2018-04-30,212,15,807,905,48987,0
1351,2019-01-31,212,37,813,909,48987,0
1352,2019-10-29,212,13,801,906,48987,0
1353,2020-06-11,212,26,812,910,48987,0
1354,2021-04-19,212,29,814,911,48987,0
1355,2021-12-23,212,20,810,905,48987,0
1356,2022-10-04,212,11,803,906,48987,0
1357,2023-09-05,212,19,801,903,52293,0
1358,2024-08-09,212,19,800,908,52293,0
1359,2025-05-01,212,16,815,911,52293,0
1360,2022-11-07,213,27,813,900,35113,0
1361,2023-06-10,213,18,805,909,35113,0
1362,2024-06-03,213,24,806,905,35113,0
1363,2024-12-19,213,39,804,908,35113,0
1364,2024-07-01,214,40,815,904,50905,0
1365,2025-06-12,214,34,801,906,50905,0
1366,2022-07-15,216,19,800,911,54798,0
1367,2023-03-02,216,17,808,909,54798,0
1368,2023-09-28,216,27,808,905,60077,0
1369,2024-05-31,216,11,800,901,60077,0
1370,2025-02-14,216,22,806,904,60077,0
1371,2025-03-17,217,28,801,904,55699,0
1372,2016-08-28,218,39,804,909,75172,0
1373,2017-05-04,218,21,805,909,75172,0
1374,2018-02-16,218,32,803,904,75172,0
1375,2018-12-14,218,40,804,908,75172,0
1376,2019-07-23,218,28,815,903,77657,0
1377,2020-03-13,218,34,809,902,77657,0
1378,2020-11-09,218,30,815,906,77657,0
1379,2021-08-28,218,28,811,911,77657,0
1380,2022-08-01,218,14,808,900,77657,0
1381,2023-05-22,218,35,812,906,77657,0
1382,2024-03-04,218,12,814,910,77657,0
1383,2024-11-29,218,27,803,901,77657,0
1384,2021-12-29,219,19,805,906,50315,0
1385,2022-07-26,219,32,810,903,50315,0
1386,2023-04-23,219,19,808,905,50315,0
1387,2023-11-07,219,30,809,911,50315,0
1388,2024-07-09,219,18,805,905,50315,0
1389,2025-02-21,219,24,800,907,50315,0
1390,2018-12-20,220,25,806,903,55709,0
1391,2019-07-25,220,29,813,907,55709,0
1392,2020-04-23,220,28,803,903,55709,0
1393,2021-03-14,220,26,810,902,59241,0
1394,2021-10-20,220,34,803,909,59241,0
1395,2022-07-14,220,27,813,910,63519,0
1396,2023-05-19,220,10,811,907,63519,0
1397,2024-05-09,220,31,801,911,63519,0
1398,2025-01-30,220,16,810,900,63519,0
1399,2023-04-12,221,23,811,911,50066,0
1400,2024-03-21,221,17,803,901,50066,0
1401,2025-02-03,221,30,800,906,50066,0
1402,2022-08-21,222,35,801,907,62594,0
1403,2023-06-06,222,20,802,906,62594,0
1404,2024-05-09,222,17,802,909,62594,0
1405,2025-04-12,222,36,803,902,62594,0
1406,2017-02-12,223,12,807,903,56959,0
1407,2018-01-01,223,30,808,907,56959,0
1408,2018-07-14,223,39,811,901,56959,0
1409,2019-03-10,223,18,807,909,56959,0
1410,2020-01-13,223,36,801,909,56959,0
1411,2021-01-01,223,38,801,906,56959,0
1412,2021-11-21,223,35,806,904,56959,0
1413,2022-09-28,223,16,802,902,56959,0
1414,2023-04-20,223,25,815,907,56959,0
1415,2023-11-13,223,20,809,905,56959,0
1416,2024-09-05,223,25,800,908,56959,0
1417,2025-06-13,223,30,801,903,56959,0
1418,2021-10-31,224,10,807,901,75267,0
1419,2022-10-08,224,13,813,908,78631,0
1420,2023-04-18,224,15,804,910,78631,0
1421,2023-10-15,224,22,802,901,78631,0
1422,2024-08-09,224,35,808,904,78631,0
1423,2025-06-05,224,40,809,900,78631,0
1424,2017-06-09,225,33,810,904,72411,0
1425,2018-01-24,225,20,811,909,72411,0
1426,2018-11-28,225,35,810,907,72411,0
1427,2019-06-14,225,11,810,908,72411,0
1428,2020-03-20,225,39,808,909,72411,0
1429,2020-12-16,225,11,802,901,72411,0
1430,2021-11-29,225,28,806,908,72411,0
1431,2022-05-29,225,21,801,904,72411,0
1432,2023-05-16,225,11,804,905,72411,0
1433,2023-12-04,225,36,802,911,72411,0
1434,2024-06-09,225,28,808,911,72411,0
1435,2025-02-20,225,15,802,900,72411,0
1436,2019-10-12,226,10,803,910,73032,0
1437,2020-08-16,226,38,813,902,73032,0
1438,2021-05-23,226,11,810,910,73032,0
1439,2021-12-30,226,27,809,905,73032,0
1440,2022-10-25,226,33,805,908,73032,0
1441,2023-08-22,226,27,814,901,73032,0
1442,2024-07-25,226,34,805,904,73032,0
1443,2025-02-20,226,39,810,904,75281,0
1444,2024-10-17,227,33,811,911,74891,0
1445,2023-08-07,228,28,803,902,35563,0
1446,2024-03-08,228,11,813,902,35563,0
1447,2024-09-15,228,30,815,911,35563,0
1448,2025-04-21,228,31,806,906,35563,0
1449,2025-04-07,229,35,807,908,62197,0
1450,2017-11-24,230,21,814,900,80675,0
1451,2018-10-17,230,13,804,910,80675,0
1452,2019-07-11,230,16,804,907,80675,0
1453,2020-01-12,230,29,805,906,80675,0
1454,2020-08-19,230,10,807,911,84483,0
1455,2021-04-03,230,26,802,911,84483,0
1456,2021-12-23,230,21,814,903,91484,0
1457,2022-07-05,230,30,814,908,91484,0
1458,2023-02-27,230,23,807,904,95660,0
1459,2023-11-08,230,13,805,906,95660,0
1460,2024-10-25,230,24,810,901,95660,0
1461,2025-04-12,231,16,802,900,59822,0
1462,2020-04-23,232,12,814,903,35796,0
1463,2020-11-15,232,15,804,903,35796,0
1464,2021-06-01,232,23,813,911,35796,0
1465,2022-01-24,232,32,813,909,37522,0
1466,2023-01-15,232,19,800,902,40290,0
1467,2023-12-15,232,33,802,903,40290,0
1468,2024-10-03,232,22,803,907,40290,0
1469,2025-04-22,232,14,810,911,40290,0
1470,2020-03-01,233,34,815,901,73820,0
1471,2020-11-12,233,24,811,906,73820,0
1472,2021-07-25,233,40,802,905,73820,0
1473,2022-05-21,233,12,806,910,73820,0
1474,2023-03-01,233,22,812,907,73820,0
1475,2024-02-06,233,25,807,909,73820,0
1476,2024-10-28,233,16,813,911,73820,0
1477,2024-04-06,234,16,810,905,52579,0
1478,2024-12-01,234,14,811,900,52579,0
1479,2022-04-18,235,15,811,906,61825,0
1480,2022-11-03,235,26,809,904,61825,0
1481,2023-06-03,235,16,807,906,61825,0
1482,2024-02-15,235,18,813,900,61825,0
1483,2024-12-30,235,19,804,903,61825,0
1484,2019-06-06,236,40,802,905,37786,0
1485,2020-03-22,236,24,808,901,37786,0
1486,2021-01-15,236,20,803,900,37786,0
1487,2021-09-07,236,20,806,906,37786,0
1488,2022-06-14,236,33,802,904,37786,0
1489,2022-12-16,236,16,801,902,40098,0
1490,2023-07-22,236,21,811,906,40098,0
1491,2024-03-15,236,24,803,908,40098,0
1492,2025-02-14,236,16,813,909,40098,0
1493,2018-04-06,237,38,802,904,60528,0
1494,2018-10-12,237,31,813,903,60528,0
1495,2019-09-20,237,25,813,909,60528,0
1496,2020-03-20,237,15,803,905,60528,0
1497,2020-09-30,237,33,811,907,60528,0
1498,2021-04-23,237,16,815,909,60528,0
1499,2022-03-31,237,16,800,909,60528,0
1500,2023-02-25,237,18,812,906,60528,0
1501,2023-12-05,237,16,801,909,60528,0
1502,2024-08-22,237,19,812,905,60528,0
1503,2019-09-09,238,19,802,909,52131,0
1504,2020-05-02,238,25,813,910,52131,0
1505,2020-11-14,238,38,802,911,54388,0
1506,2021-09-29,238,31,809,911,54388,0
1507,2022-08-05,238,14,800,911,54388,0
1508,2023-02-02,238,24,812,906,54388,0
1509,2023-09-08,238,12,812,907,54388,0
1510,2024-04-10,238,20,801,907,54388,0
1511,2024-11-20,238,38,806,911,54388,0
1512,2024-09-30,239,35,808,909,41739,0
1513,2025-06-08,239,40,809,904,41739,0
1514,2023-02-23,240,26,807,901,80378,0
1515,2023-10-31,240,16,809,902,80378,0
1516,2024-07-04,240,27,813,905,80378,0
1517,2025-01-01,240,37,808,908,80378,0
1518,2023-05-09,241,12,805,905,57119,0
1519,2024-03-14,241,11,800,905,57119,0
1520,2025-02-20,241,11,801,906,57119,0
1521,2017-03-15,242,20,815,911,56773,0
1522,2017-12-18,242,40,812,909,56773,0
1523,2018-07-13,242,14,800,903,56773,0
1524,2019-04-26,242,26,808,904,56773,0
1525,2020-04-12,242,25,801,904,56773,0
1526,2021-03-10,242,21,810,903,56773,0
1527,2021-10-21,242,31,815,907,56773,0
1528,2022-08-31,242,20,801,910,56773,0
1529,2023-03-15,242,18,814,907,56773,0
1530,2024-01-31,242,37,815,903,56773,0
1531,2024-12-16,242,15,801,900,58743,0
1532,2023-09-23,243,39,802,900,70601,0
1533,2024-07-15,243,35,800,909,75492,0
1534,2025-01-16,243,20,810,904,75492,0
1535,2022-10-29,244,40,810,900,52322,0
1536,2023-08-03,244,10,814,911,52322,0
1537,2024-02-12,244,14,801,903,52322,0
1538,2024-12-13,244,36,806,903,52322,0
1539,2017-06-14,245,36,804,902,63171,0
1540,2018-03-21,245,13,809,904,63171,0
1541,2018-11-01,245,30,804,902,63171,0
1542,2019-08-29,245,26,800,902,65610,0
1543,2020-03-02,245,38,810,900,65610,0
1544,2020-12-30,245,37,803,903,65610,0
1545,2021-09-03,245,11,801,905,69551,0
1546,2022-03-24,245,14,806,904,69551,0
1547,2023-02-11,245,15,801,903,69551,0
1548,2023-09-21,245,11,811,909,69551,0
1549,2024-07-23,245,21,803,907,69551,0
1550,2025-06-28,245,26,815,911,69551,0
1551,2017-10-11,246,32,804,909,62300,0
1552,2018-04-15,246,20,800,905,65389,0
1553,2019-02-06,246,14,800,910,65389,0
1554,2019-08-23,246,12,803,907,65389,0
1555,2020-03-07,246,39,803,900,65389,0
1556,2021-02-16,246,28,806,900,65389,0
1557,2021-11-20,246,39,810,911,65389,0
1558,2022-08-19,246,21,801,900,71162,0
1559,2023-03-31,246,27,813,907,71162,0
1560,2024-02-21,246,18,809,903,71162,0
1561,2025-02-09,246,33,810,902,71162,0
1562,2019-12-02,247,31,806,900,66024,0
1563,2020-09-17,247,13,806,903,70620,0
1564,2021-05-07,247,28,801,906,70620,0
1565,2021-12-10,247,12,803,905,70620,0
1566,2022-06-17,247,25,814,908,70620,0
1567,2023-05-28,247,39,810,910,70620,0
1568,2024-05-03,247,10,800,902,70620,0
1569,2024-11-10,247,19,808,903,70620,0
1570,2024-09-12,248,29,804,907,55707,0
1571,2025-06-15,248,15,809,903,55707,0
1572,2018-03-02,252,18,801,904,35842,0
1573,2019-02-11,252,27,805,907,35842,0
1574,2020-01-25,252,21,810,903,35842,0
1575,2021-01-10,252,26,807,908,35842,0
1576,2021-07-24,252,25,803,903,35842,0
1577,2022-03-22,252,11,800,906,35842,0
1578,2022-12-05,252,20,804,902,35842,0
1579,2023-09-22,252,32,808,909,35842,0
1580,2024-09-15,252,12,807,911,35842,0
1581,2017-10-02,253,32,800,909,39836,0
1582,2018-05-11,253,16,809,905,39836,0
1583,2019-03-11,253,32,806,906,39836,0
1584,2020-01-10,253,27,814,901,39836,0
1585,2020-10-15,253,31,812,910,39836,0
1586,2021-05-13,253,16,812,909,39836,0
1587,2022-03-04,253,40,811,908,39836,0
1588,2022-12-27,253,23,803,905,39836,0
1589,2023-08-13,253,21,804,903,39836,0
1590,2024-04-13,253,38,807,907,39836,0
1591,2024-11-01,253,37,808,909,39836,0
1592,2025-06-30,253,23,802,900,39836,0
1593,2019-08-04,254,14,812,902,78798,0
1594,2020-06-20,254,20,805,903,78798,0
1595,2021-05-28,254,36,802,910,78798,0
1596,2022-05-02,254,40,803,911,78798,0
1597,2023-01-05,254,30,806,903,78798,0
1598,2023-12-31,254,20,813,902,78798,0
1599,2024-11-25,254,12,814,908,78798,0
1600,2025-06-16,254,39,806,901,78798,0
1601,2021-01-06,255,39,805,900,36225,0
1602,2021-11-28,255,37,809,903,36225,0
1603,2022-09-23,255,36,814,905,36225,0
1604,2023-06-11,255,36,800,911,36225,0
1605,2024-04-30,255,15,813,902,36225,0
1606,2024-11-26,255,24,803,903,36225,0
1607,2025-06-21,255,26,810,910,36225,0
1608,2022-04-11,256,31,807,900,49417,0
1609,2022-10-21,256,23,806,901,49417,0
1610,2023-10-04,256,19,813,910,49417,0
1611,2024-06-07,256,22,812,904,49417,0
1612,2025-03-09,256,29,803,907,49417,0
1613,2018-12-30,257,39,812,908,73823,0
1614,2019-07-09,257,38,811,901,73823,0
1615,2020-03-16,257,30,803,900,73823,0
1616,2021-02-28,257,19,811,901,73823,0
1617,2021-10-14,257,18,814,910,73823,0
1618,2022-09-20,257,26,806,908,73823,0
1619,2023-08-28,257,27,809,907,73823,0
1620,2024-02-29,257,38,811,900,73823,0
1621,2025-02-01,257,39,805,911,73823,0
1622,2019-04-16,258,25,814,910,68744,0
1623,2020-02-13,258,14,808,907,68744,0
1624,2020-09-25,258,31,808,903,68744,0
1625,2021-05-24,258,39,809,903,68744,0
1626,2021-12-20,258,30,802,907,68744,0
1627,2022-10-20,258,35,802,900,68744,0
1628,2023-05-10,258,25,813,911,68744,0
1629,2023-12-18,258,36,815,907,72827,0
1630,2024-07-29,258,13,806,909,72827,0
1631,2025-03-01,258,24,805,910,72827,0
1632,2016-03-14,259,16,809,911,45508,0
1633,2016-12-21,259,35,808,905,45508,0
1634,2017-08-19,259,11,813,902,45508,0
1635,2018-06-14,259,19,806,909,45508,0
1636,2019-01-05,259,19,805,906,45508,0
1637,2019-10-27,259,14,803,901,45508,0
1638,2020-08-31,259,27,808,905,45508,0
1639,2021-05-11,259,16,812,904,48847,0
1640,2022-01-12,259,13,815,902,48847,0
1641,2022-08-18,259,19,811,909,48847,0
1642,2023-06-18,259,29,805,902,48847,0
1643,2024-02-12,259,30,808,907,48847,0
1644,2025-02-04,259,35,815,909,48847,0
1645,2020-01-13,260,17,803,907,56434,0
1646,2020-10-12,260,18,805,900,56434,0
1647,2021-09-27,260,39,802,910,56434,0
1648,2022-04-04,260,15,813,910,56434,0
1649,2022-10-12,260,34,806,909,56434,0
1650,2023-06-22,260,39,807,907,56434,0
1651,2024-04-08,260,36,810,908,56434,0
1652,2025-03-14,260,31,814,902,56434,0
1653,2019-08-31,261,16,815,906,46431,0
1654,2020-04-03,261,15,801,904,46431,0
1655,2020-11-10,261,36,810,907,46431,0
1656,2021-06-07,261,30,809,910,48960,0
1657,2021-12-05,261,28,811,905,48960,0
1658,2022-08-17,261,36,804,905,48960,0
1659,2023-03-17,261,23,814,909,48960,0
1660,2024-02-26,261,40,800,907,48960,0
1661,2024-08-31,261,29,808,905,48960,0
1662,2017-06-13,262,31,803,906,74540,0
1663,2018-04-09,262,31,815,904,74540,0
1664,2019-03-14,262,15,812,909,74540,0
1665,2020-02-17,262,39,813,910,74540,0
1666,2020-12-28,262,30,803,907,78016,0
1667,2021-09-19,262,31,800,908,78016,0
1668,2022-09-11,262,23,808,907,78016,0
1669,2023-04-23,262,38,814,907,78016,0
1670,2024-04-09,262,33,814,902,78016,0
1671,2024-11-29,262,26,811,908,78016,0
1672,2022-10-17,263,26,809,903,62869,0
1673,2023-06-18,263,29,808,903,62869,0
1674,2024-05-17,263,39,804,901,62869,0
1675,2025-01-12,263,15,805,911,62869,0
1676,2021-12-07,264,15,804,901,41636,0
1677,2022-08-13,264,31,808,900,41636,0
1678,2023-08-02,264,16,811,907,41636,0
1679,2024-07-27,264,24,813,910,41636,0
1680,2025-03-19,264,13,810,905,41636,0
1681,2023-09-13,265,36,804,900,58640,0
1682,2024-07-24,265,38,812,906,58640,0
1683,2025-04-24,265,39,812,902,64391,0
1684,2021-02-08,266,34,814,901,79720,0
1685,2021-10-13,266,27,815,901,79720,0
1686,2022-07-07,266,39,802,910,87024,0
1687,2023-06-08,266,27,808,910,87024,0
1688,2023-12-20,266,26,815,906,87024,0
1689,2024-10-20,266,12,802,905,87024,0
1690,2022-11-08,267,32,803,905,68279,0
1691,2023-06-14,267,25,802,908,68279,0
1692,2024-03-22,267,35,804,911,68279,0
1693,2024-11-03,267,38,807,907,68279,0
1694,2025-05-14,267,32,802,906,68279,0
1695,2020-05-26,268,17,815,902,51125,0
1696,2021-01-04,268,13,810,904,51125,0
1697,2021-07-17,268,28,813,907,51125,0
1698,2022-04-10,268,13,809,901,51125,0
1699,2022-12-01,268,31,814,910,51125,0
1700,2023-09-18,268,13,808,909,51125,0
1701,2024-04-13,268,35,815,910,51125,0
1702,2025-02-22,268,14,811,902,51125,0
1703,2016-03-03,269,20,805,905,55653,0
1704,2017-01-27,269,37,815,904,55653,0
1705,2017-12-09,269,26,808,910,55653,0
1706,2018-10-18,269,26,814,910,55653,0
1707,2019-06-03,269,27,804,907,55653,0
1708,2020-01-12,269,22,808,911,55653,0
1709,2020-10-22,269,24,809,900,55653,0
1710,2021-10-01,269,17,809,906,55653,0
1711,2022-09-07,269,16,811,900,55653,0
1712,2023-06-22,269,18,812,900,60216,0
1713,2024-02-16,269,29,810,908,60216,0
1714,2024-10-24,269,36,807,911,60216,0
1715,2025-04-30,269,13,811,909,60216,0
1716,2019-03-05,270,38,806,906,48725,0
1717,2019-11-28,270,30,808,910,48725,0
1718,2020-06-28,270,29,802,907,48725,0
1719,2021-05-22,270,35,805,907,52384,0
1720,2022-03-13,270,20,807,907,55095,0
1721,2022-10-07,270,22,812,905,58581,0
1722,2023-09-18,270,21,813,910,58581,0
1723,2024-08-27,270,39,808,909,58581,0
1724,2025-06-27,270,14,811,911,58581,0
1725,2022-04-17,271,35,801,910,49094,0
1726,2022-10-14,271,20,806,908,49094,0
1727,2023-10-05,271,15,802,902,49094,0
1728,2024-07-16,271,23,804,906,49094,0
1729,2025-01-25,271,40,809,910,53993,0
1730,2017-10-25,272,10,814,900,78776,0
1731,2018-10-11,272,20,813,911,78776,0
1732,2019-09-29,272,29,813,908,78776,0
1733,2020-06-20,272,31,814,908,78776,0
1734,2021-05-20,272,40,808,904,78776,0
1735,2021-12-18,272,30,813,905,78776,0
1736,2022-12-02,272,15,803,900,78776,0
1737,2023-10-03,272,39,801,908,78776,0
1738,2024-04-05,272,39,810,905,78776,0
1739,2025-03-04,272,28,809,908,78776,0
1740,2020-06-18,273,17,812,907,40289,0
1741,2021-01-21,273,38,801,906,40289,0
1742,2021-11-26,273,38,815,907,40289,0
1743,2022-09-21,273,38,810,905,40289,0
1744,2023-03-29,273,19,815,904,40289,0
1745,2024-02-11,273,20,807,910,40289,0
1746,2025-01-19,273,32,805,901,43197,0
1747,2024-11-17,274,29,812,902,73128,0
1748,2021-08-29,275,40,809,906,69668,0
1749,2022-06-12,275,22,808,904,69668,0
1750,2023-04-17,275,17,805,908,69668,0
1751,2023-12-06,275,37,800,911,72832,0
1752,2024-08-13,275,35,808,904,72832,0
1753,2024-09-19,276,31,808,905,64264,0
1754,2022-07-31,277,28,804,908,50869,0
1755,2023-05-11,277,25,814,909,50869,0
1756,2024-04-10,277,10,815,903,50869,0
1757,2025-02-03,277,20,804,906,50869,0
1758,2021-04-23,278,14,804,905,41769,0
1759,2022-01-21,278,30,805,902,41769,0
1760,2022-11-21,278,38,809,902,41769,0
1761,2023-06-30,278,19,815,907,41769,0
1762,2024-01-17,278,15,812,904,41769,0
1763,2024-12-24,278,14,806,905,41769,0
1764,2024-06-08,279,31,815,900,46443,0
1765,2025-01-23,279,12,800,907,50768,0
1766,2017-04-26,280,28,809,911,82417,0
1767,2018-02-16,280,16,812,907,82417,0
1768,2018-11-16,280,12,815,906,82417,0
1769,2019-09-22,280,33,814,907,82417,0
1770,2020-04-22,280,23,805,909,82417,0
1771,2021-01-16,280,37,811,910,82417,0
1772,2021-09-08,280,36,810,910,87620,0
1773,2022-05-03,280,23,804,900,87620,0
1774,2023-04-05,280,18,810,904,87620,0
1775,2024-01-24,280,37,803,901,90429,0
1776,2024-07-30,280,14,803,901,90429,0
1777,2025-03-31,280,35,808,902,90429,0
1778,2018-02-14,281,13,807,911,44247,0
1779,2018-08-26,281,27,800,900,44247,0
1780,2019-07-06,281,30,813,906,44247,0
1781,2020-04-26,281,31,806,904,44247,0
1782,2021-01-11,281,20,808,906,44247,0
1783,2021-08-14,281,36,811,905,44247,0
1784,2022-05-10,281,35,802,903,44247,0
1785,2023-03-10,281,16,802,904,44247,0
1786,2023-12-07,281,14,809,903,44247,0
1787,2024-07-14,281,10,809,907,44247,0
1788,2025-02-10,281,31,801,909,44247,0
1789,2021-01-28,282,36,812,900,68012,0
1790,2021-09-08,282,26,811,905,68012,0
1791,2022-08-17,282,35,804,906,68012,0
1792,2023-08-04,282,16,810,908,68012,0
1793,2024-02-25,282,18,803,904,68012,0
1794,2024-11-22,282,34,809,905,68012,0
1795,2023-06-19,283,38,814,909,78920,0
1796,2024-03-17,283,38,814,904,78920,0
1797,2025-01-30,283,20,815,906,78920,0
1798,2017-11-03,284,21,809,901,69992,0
1799,2018-06-11,284,25,803,903,69992,0
1800,2019-01-12,284,19,810,911,69992,0
1801,2019-08-28,284,24,801,903,69992,0
1802,2020-05-21,284,27,810,911,69992,0
1803,2021-05-08,284,36,811,901,69992,0
1804,2021-12-20,284,21,804,907,69992,0
1805,2022-11-26,284,28,809,901,69992,0
1806,2023-06-01,284,29,804,909,69992,0
1807,2024-05-07,284,19,805,902,74744,0
1808,2025-01-23,284,26,801,902,74744,0
1809,2024-02-13,285,18,815,906,35730,0
1810,2024-11-11,285,18,810,907,35730,0
1811,2021-10-12,286,29,810,911,79172,0
1812,2022-09-29,286,26,810,904,85731,0
1813,2023-08-19,286,36,805,908,85731,0
1814,2024-02-23,286,33,811,904,85731,0
1815,2024-11-24,286,25,808,905,85731,0
1816,2021-11-20,287,28,801,901,53362,0
1817,2022-08-08,287,38,815,909,53362,0
1818,2023-04-19,287,36,805,901,53362,0
1819,2023-11-03,287,34,805,907,53362,0
1820,2024-05-15,287,10,800,900,53362,0
1821,2024-11-12,287,16,815,907,53362,0
1822,2025-06-13,288,39,806,903,67671,0
1823,2018-06-27,289,33,804,904,73759,0
1824,2019-03-18,289,16,800,903,79462,0
1825,2019-10-02,289,34,807,906,79462,0
1826,2020-09-23,289,21,815,900,79462,0
1827,2021-06-20,289,33,809,906,79462,0
1828,2022-03-10,289,31,802,904,79462,0
1829,2023-02-28,289,29,809,903,79462,0
1830,2023-09-21,289,29,814,909,79462,0
1831,2024-07-02,289,38,809,907,79462,0
1832,2025-04-23,289,23,800,909,84955,0
1833,2016-03-18,290,16,811,903,50035,0
1834,2017-02-06,290,22,813,908,50035,0
1835,2017-08-17,290,29,814,911,50035,0
1836,2018-04-16,290,24,805,910,50035,0
1837,2018-12-30,290,38,813,904,50035,0
1838,2019-08-08,290,12,801,908,50035,0
1839,2020-04-28,290,23,803,910,50035,0
1840,2021-04-16,290,31,802,903,50035,0
1841,2021-11-15,290,35,807,910,50035,0
1842,2022-08-20,290,37,809,905,50035,0
1843,2023-08-07,290,34,803,910,50035,0
1844,2024-07-13,290,14,810,911,50035,0
1845,2025-06-12,290,20,809,900,50035,0
1846,2016-04-16,291,28,815,911,40320,0
1847,2016-11-08,291,33,804,910,40320,0
1848,2017-10-20,291,11,810,901,40320,0
1849,2018-08-03,291,19,814,906,40320,0
1850,2019-07-26,291,34,804,903,40320,0
1851,2020-06-28,291,23,815,906,43243,0
1852,2021-02-28,291,16,809,905,43243,0
1853,2021-11-17,291,36,809,904,43243,0
1854,2022-10-31,291,30,807,908,43243,0
1855,2023-09-07,291,37,810,910,43243,0
1856,2024-06-19,291,37,811,902,43243,0
1857,2025-04-01,291,14,815,904,43243,0
1858,2024-01-14,292,15,810,910,48644,0
1859,2024-09-20,292,38,806,905,48644,0
1860,2021-08-02,293,36,804,907,36828,0
1861,2022-06-04,293,40,800,909,39087,0
1862,2023-04-29,293,17,802,911,39087,0
1863,2023-11-07,293,11,813,909,39087,0
1864,2024-10-03,293,23,811,905,39087,0
1865,2025-06-28,293,10,815,908,39087,0
1866,2021-03-24,294,33,811,910,78862,0
1867,2022-03-06,294,30,801,903,78862,0
1868,2022-10-03,294,34,809,911,78862,0
1869,2023-08-23,294,27,806,903,78862,0
1870,2024-06-18,294,34,815,911,78862,0
1871,2025-06-08,294,13,813,901,78862,0
1872,2017-10-13,295,24,806,900,44460,0
1873,2018-04-13,295,40,807,904,44460,0
1874,2018-11-06,295,18,805,901,44460,0
1875,2019-09-09,295,12,813,908,44460,0
1876,2020-07-22,295,36,809,905,44460,0
1877,2021-03-04,295,23,802,903,44460,0
1878,2021-11-05,295,22,812,907,44460,0
1879,2022-08-18,295,12,809,903,44460,0
1880,2023-07-14,295,25,807,910,44460,0
1881,2024-06-10,295,31,803,911,44460,0
1882,2025-03-07,295,26,812,909,48655,0
1883,2017-05-03,296,38,802,906,57450,0
1884,2017-12-23,296,10,808,909,57450,0
1885,2018-10-09,296,29,810,911,57450,0
1886,2019-08-20,296,32,803,904,57450,0
1887,2020-07-07,296,15,815,908,63192,0
1888,2021-01-03,296,13,801,900,63192,0
1889,2021-07-28,296,16,806,905,63192,0
1890,2022-06-08,296,25,807,905,63192,0
1891,2023-01-27,296,33,805,911,63192,0
1892,2024-01-11,296,29,809,902,63192,0
1893,2024-09-30,296,11,804,901,63192,0
1894,2018-01-13,297,17,809,911,64499,0
1895,2018-08-07,297,35,815,906,64499,0
1896,2019-03-27,297,34,815,908,64499,0
1897,2019-11-14,297,39,803,905,66649,0
1898,2020-09-19,297,40,809,904,66649,0
1899,2021-03-23,297,15,811,900,66649,0
1900,2022-01-14,297,10,813,901,72494,0
1901,2022-12-14,297,29,803,910,72494,0
1902,2023-06-13,297,34,808,902,72494,0
1903,2024-02-22,297,11,807,907,72494,0
1904,2025-01-11,297,36,812,908,72494,0
1905,2016-05-19,298,40,800,900,45815,0
1906,2016-12-08,298,16,801,909,45815,0
1907,2017-06-21,298,25,800,906,45815,0
1908,2018-01-15,298,36,810,911,45815,0
1909,2018-11-21,298,12,814,906,45815,0
1910,2019-10-30,298,34,814,903,45815,0
1911,2020-08-17,298,39,804,911,45815,0
1912,2021-02-21,298,34,814,905,45815,0
1913,2021-08-22,298,38,806,911,45815,0
1914,2022-06-22,298,40,812,907,45815,0
1915,2023-01-16,298,11,815,911,45815,0
1916,2023-12-28,298,23,805,908,45815,0
1917,2024-11-14,298,39,803,900,45815,0
1918,2025-05-23,298,14,813,904,45815,0
1919,2021-12-11,299,37,814,904,72510,0
1920,2022-10-14,299,40,801,902,72510,0
1921,2023-10-04,299,28,803,903,72510,0
1922,2024-08-27,299,23,814,900,72510,0
1923,2025-04-23,299,11,811,902,72510,0
1924,2020-08-02,300,36,814,907,50005,0
1925,2021-01-31,300,15,815,911,50005,0
1926,2021-08-15,300,17,815,907,50005,0
1927,2022-03-17,300,38,801,905,52106,0
1928,2022-11-23,300,15,802,911,52106,0
1929,2023-06-25,300,12,804,900,52106,0
1930,2024-05-30,300,18,807,906,52106,0
1931,2025-04-23,300,38,807,906,52106,0
1932,2018-07-07,301,14,807,904,36861,0
1933,2019-02-27,301,37,807,906,38311,0
1934,2019-12-12,301,17,805,909,38311,0
1935,2020-06-29,301,31,809,902,38311,0
1936,2021-03-03,301,27,802,908,38311,0
1937,2021-11-19,301,16,804,908,38311,0
1938,2022-09-25,301,13,809,907,38311,0
1939,2023-09-12,301,27,802,900,38311,0
1940,2024-08-18,301,29,806,905,38311,0
1941,2023-05-16,302,39,805,901,76145,0
1942,2023-12-16,302,18,811,903,76145,0
1943,2024-12-08,302,31,807,901,76145,0
1944,2022-04-21,303,24,803,904,57322,0
1945,2023-01-11,303,27,805,903,57322,0
1946,2023-09-30,303,22,810,907,57322,0
1947,2024-06-27,303,34,812,903,57322,0
1948,2025-03-19,303,38,810,911,57322,0
