campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
2037,2025-06-01,12,11,602,402,406.93,57,230
2038,2022-03-28,49,1,605,403,172.03,40,10210
2039,2023-06-30,83,3,601,401,466.49,18,13524
2040,2024-02-10,60,19,602,400,493.53,16,4033
2041,2024-12-05,87,5,604,400,50.36,67,2314
2042,2022-10-03,80,21,604,403,56.29,39,6549
2043,2024-09-11,21,14,604,402,378.93,40,8165
2044,2023-08-27,25,5,602,402,295.32,44,295
2045,2024-06-12,87,17,605,403,223.95,85,7240
2046,2022-07-05,28,11,603,402,332.67,48,3634
2047,2024-09-15,17,3,604,403,101.68,24,11603
2048,2023-12-18,79,4,604,400,299.32,99,3554
2049,2025-02-13,20,19,601,401,312.35,87,14544
2050,2024-01-16,80,25,600,402,114.96,50,1449
2051,2023-07-26,90,9,604,401,98.32,21,2339
2052,2023-10-14,17,9,602,401,431.33,13,10972
2053,2024-12-04,43,3,600,403,171.65,12,5400
2054,2022-09-17,78,23,605,402,426.8,78,11253
2055,2023-12-25,59,11,602,400,470.04,8,4810
2056,2022-07-12,42,5,604,400,401.61,69,12472
2057,2023-04-17,89,5,601,403,160.58,6,2575
2058,2024-12-21,2,5,602,400,75.62,76,5589
2059,2024-02-09,49,4,604,400,492.06,88,13334
2060,2023-04-25,57,12,603,401,50.44,47,2093
2061,2022-03-07,48,14,603,401,463.97,23,835
2062,2023-06-11,74,8,604,402,495.37,58,1351
2063,2023-06-10,88,22,603,400,211.91,44,10894
2064,2022-02-27,32,15,601,400,233.03,93,159
2065,2022-04-14,47,10,605,403,274.94,43,3052
2066,2023-01-20,57,5,603,402,426.24,61,12699
2067,2024-11-03,36,10,600,402,117.16,39,6646
2068,2022-06-07,59,21,602,403,224.92,84,13945
2069,2023-09-01,2,24,603,401,491.57,85,14304
2070,2024-02-18,47,19,603,401,351.2,37,12523
2071,2023-01-15,59,26,603,400,363.12,22,500
2072,2022-04-21,36,24,603,400,168.84,92,5750
2073,2024-04-03,37,3,600,400,267.72,27,826
2074,2023-11-14,50,20,601,401,442.22,36,6416
2075,2024-11-04,85,13,600,401,255.01,84,11999
2076,2023-12-26,11,12,600,403,243.57,13,7306
2077,2025-02-14,65,5,600,400,72.6,77,237
2078,2023-05-12,65,21,600,402,279.35,96,12586
2079,2023-01-02,12,1,600,403,66.79,63,8137
2080,2022-08-31,72,7,605,400,184.39,21,10962
2081,2023-01-15,8,6,603,402,491.21,68,6754
2082,2025-05-20,57,2,603,402,222.46,24,1711
2083,2023-03-23,73,24,604,403,251.49,63,9148
2084,2024-06-03,38,19,605,401,492.15,69,6843
2085,2022-04-18,80,25,600,401,123.61,67,8119
2086,2023-01-26,4,3,600,402,79.66,7,10248
2087,2024-08-01,60,17,605,403,299.55,66,8435
2088,2023-02-07,72,10,604,403,93.72,94,7625
2089,2025-05-21,81,11,601,400,339.73,78,1224
2090,2025-05-29,33,25,604,401,348.67,20,11306
2091,2022-12-24,20,25,602,403,419.34,42,10217
2092,2025-04-30,47,10,602,400,138.53,9,3991
2093,2023-12-06,31,9,600,403,166.27,22,1887
2094,2022-05-30,10,6,602,402,431.26,46,7273
2095,2022-02-10,14,15,602,401,105.52,88,7074
2096,2023-11-24,40,11,603,400,212.22,77,2559
2097,2023-02-12,32,8,604,402,489.32,97,8068
2098,2022-05-19,28,3,602,401,456.24,21,5900
2099,2023-01-10,96,7,603,403,462.13,44,6246
2100,2024-06-13,27,1,600,403,205.22,84,7462
2101,2024-10-04,5,25,604,401,74.76,21,8676
2102,2025-03-31,89,14,601,401,367.15,50,14278
2103,2022-05-18,90,23,603,400,90.93,40,2866
2104,2023-07-26,55,23,605,402,387.96,39,4053
2105,2023-12-04,1,10,604,403,225.47,97,7723
2106,2023-09-04,7,26,602,402,209.73,49,7363
2107,2023-06-09,9,6,603,403,351.44,77,6889
2108,2022-10-19,19,16,602,401,262.73,5,13479
2109,2025-05-30,6,8,604,402,286.81,46,13462
2110,2024-08-27,49,23,602,402,138.23,81,1512
2111,2022-06-14,79,21,601,403,439.78,90,12390
2112,2022-01-10,93,26,604,402,486.66,31,477
2113,2022-07-18,56,27,603,403,189.94,50,10923
2114,2024-11-18,74,17,601,400,446.6,95,9294
2115,2022-11-04,71,22,600,403,298.44,15,11212
2116,2022-10-11,4,1,601,400,157.61,28,13420
2117,2023-10-24,51,1,603,401,114.61,93,11753
2118,2024-03-16,91,5,602,403,170.24,43,13507
2119,2022-11-02,73,11,604,402,473.36,92,13982
2120,2024-04-23,70,16,604,401,88.26,34,8248
2121,2023-05-09,47,10,605,403,467.14,6,7644
2122,2024-09-07,2,3,605,401,343.44,47,10383
2123,2023-02-18,8,16,604,403,173.74,16,8118
2124,2024-02-19,92,22,605,403,460.53,53,1070
2125,2024-06-29,96,14,602,401,190.83,49,9544
2126,2022-07-15,63,26,600,403,461.55,36,7070
2127,2022-01-21,84,24,600,403,182.04,18,5849
2128,2022-01-08,58,4,600,401,398.45,59,12140
2129,2024-09-19,62,6,604,400,158.49,60,9075
2130,2022-11-09,9,9,604,403,370.36,96,10979
2131,2024-12-01,55,8,601,402,180.97,51,2404
2132,2025-03-15,84,11,603,401,424.47,62,13764
2133,2025-03-31,45,5,602,400,262.63,8,717
2134,2023-07-02,34,2,601,401,97.32,10,13601
2135,2023-01-22,79,6,604,402,239.02,92,11704
2136,2022-02-21,71,1,600,401,324.93,75,181
2137,2023-09-30,70,3,604,402,417.47,25,10939
2138,2022-07-15,69,8,603,400,117.19,85,8991
2139,2022-02-24,28,3,605,403,351.01,58,12864
2140,2022-07-24,44,21,604,402,310.6,84,14692
2141,2023-02-06,57,7,603,401,495.01,16,6379
2142,2024-07-25,57,15,602,401,160.74,53,1572
2143,2024-02-13,28,4,605,401,235.46,34,11760
2144,2025-04-30,30,12,600,400,406.77,11,7155
2145,2022-09-16,26,16,602,401,183.76,54,6883
2146,2023-10-05,97,5,602,401,76.93,46,12895
2147,2023-04-01,94,17,602,402,187.81,99,7614
2148,2025-05-23,92,4,603,400,421.41,22,362
2149,2023-09-12,10,18,601,401,315.08,66,5921
2150,2023-11-08,85,25,600,403,121.85,52,10393
2151,2024-12-11,81,14,601,400,206.27,30,9104
2152,2024-09-15,43,11,600,402,455.71,5,269
2153,2025-05-30,48,10,604,400,420.11,41,654
2154,2022-07-07,42,24,605,401,429.12,10,12232
2155,2022-08-31,19,5,602,402,372.32,24,10849
2156,2024-12-26,73,16,603,402,392.3,56,10974
2157,2023-12-21,36,20,605,403,206.07,57,4100
2158,2022-02-07,80,4,601,400,67.92,40,10033
2159,2024-02-16,79,24,600,401,335.11,75,14234
2160,2025-06-21,3,22,604,401,227.88,10,9393
2161,2023-11-23,38,7,603,401,266.16,58,1098
2162,2023-01-11,11,9,604,401,453.87,9,4415
2163,2023-09-30,38,23,600,402,274.28,48,8867
2164,2024-03-16,57,13,603,402,304.51,49,13530
2165,2023-08-19,76,15,600,403,293.49,80,5513
2166,2022-05-07,28,3,600,401,98.89,79,7650
2167,2024-06-02,29,11,602,401,103.62,93,3004
2168,2023-05-21,79,5,602,402,480.33,89,2908
2169,2022-05-14,75,16,600,402,165.62,25,11755
2170,2023-12-20,25,26,602,402,167.18,38,13720
2171,2024-04-22,52,23,605,402,71.69,67,13236
2172,2025-01-23,59,25,605,403,445.09,50,14721
2173,2024-04-17,34,3,604,401,130.47,88,5948
2174,2025-02-23,98,5,602,400,240.35,37,1152
2175,2024-12-07,73,20,604,403,417.01,24,9712
2176,2023-05-31,83,26,603,401,474.18,18,3788
2177,2023-11-04,61,18,600,400,244.78,71,9666
2178,2025-06-11,40,4,601,402,404.97,50,12051
2179,2022-08-10,52,22,601,402,336.11,41,531
2180,2024-04-08,89,24,601,402,220.88,44,457
2181,2022-03-28,39,3,600,402,56.26,66,11772
2182,2023-06-25,13,7,601,403,152.72,69,9670
2183,2025-04-23,94,4,601,400,197.45,82,14466
2184,2023-05-10,84,17,600,403,254.1,100,9465
2185,2022-01-18,8,15,600,403,162.34,36,5178
2186,2024-09-15,72,25,602,400,227.45,68,10437
2187,2025-02-20,67,1,601,401,406.24,66,6408
2188,2024-12-25,67,19,600,401,405.59,51,542
2189,2023-10-06,5,14,604,401,338.92,94,10411
2190,2025-03-04,30,1,604,403,414.02,59,998
2191,2022-03-22,41,25,604,401,327.2,88,7724
2192,2025-03-03,48,18,602,401,175.18,32,1500
2193,2023-09-13,9,17,600,401,206.1,71,812
2194,2022-03-01,46,6,604,402,96.95,45,5527
2195,2024-07-16,51,18,604,400,136.25,88,11581
2196,2022-07-28,37,3,601,400,378.98,97,3340
2197,2022-08-08,11,13,601,403,401.32,55,275
2198,2024-05-07,48,1,600,403,357.25,98,11664
2199,2023-04-27,7,9,603,401,216.22,55,14503
2200,2023-10-05,25,16,603,402,201.46,21,9406
2201,2022-01-30,78,21,601,401,427.65,80,418
2202,2023-11-28,14,15,600,403,168.98,17,2834
2203,2022-04-06,14,9,602,402,267.45,5,3392
2204,2023-07-28,92,6,603,401,380.38,67,4185
2205,2022-06-21,37,11,601,400,106.39,97,11312
2206,2024-03-16,13,27,605,402,236.02,98,8063
2207,2022-05-09,62,26,605,400,205.84,61,4728
2208,2024-02-19,73,13,601,401,326.23,14,11888
2209,2024-09-30,82,5,603,401,307.56,46,292
2210,2025-06-21,5,15,600,403,231.16,34,3540
2211,2023-07-20,88,27,602,400,405.53,12,7963
2212,2022-10-04,71,15,602,401,193.71,56,1074
2213,2022-02-22,54,22,604,400,67.79,48,6874
2214,2022-03-21,95,20,603,403,437.45,77,2964
2215,2022-09-28,45,4,603,402,444.52,13,9514
2216,2023-12-14,67,7,605,402,466.02,5,5973
2217,2022-01-06,86,21,601,402,246.72,88,12127
2218,2023-11-28,93,2,600,403,487.68,59,190
2219,2024-12-20,61,13,605,400,74.59,88,4956
2220,2025-02-03,60,9,605,403,459.89,43,10138
2221,2022-11-26,86,23,602,402,438.92,27,1497
2222,2025-03-05,79,24,602,402,442.26,81,4390
2223,2025-06-12,92,9,603,401,435.75,71,7999
2224,2023-12-05,35,2,603,403,496.96,38,3452
2225,2022-02-26,9,16,600,400,318.37,91,5587
2226,2024-11-12,26,21,602,403,299.4,70,10828
2227,2025-04-21,63,1,600,402,91.5,96,9837
2228,2025-02-19,3,4,602,400,228.35,18,13927
2229,2023-11-13,80,18,604,402,229.76,70,101
2230,2022-09-03,79,1,603,400,101.31,30,4329
2231,2023-06-16,22,7,600,403,250.02,45,5427
2232,2024-10-12,8,18,603,401,290.02,100,11679
2233,2023-11-20,20,10,603,401,427.59,76,7821
2234,2025-03-17,80,26,602,402,87.27,29,1901
2235,2023-08-08,66,10,603,400,293.71,26,3725
2236,2024-07-28,90,13,600,402,275.89,15,8388
2237,2022-06-22,69,10,604,403,449.65,100,504
2238,2022-03-18,86,23,600,401,196.87,55,11484
2239,2022-05-08,52,12,605,401,301.79,15,8615
2240,2022-03-31,43,24,605,402,63.8,49,11540
2241,2025-06-24,39,24,605,402,304.23,23,564
2242,2024-05-27,21,21,604,403,456.96,99,6446
2243,2023-06-23,5,18,600,400,285.5,85,3443
2244,2023-06-24,22,18,600,402,391.5,70,10522
2245,2024-07-16,45,16,603,401,285.43,77,8442
2246,2023-01-15,3,2,603,403,268.51,29,4549
2247,2023-02-13,84,26,603,401,444.75,38,10891
2248,2024-03-27,44,1,603,403,317.65,39,9224
2249,2025-02-02,42,23,602,400,435.12,13,7352
2250,2023-09-01,64,4,600,403,249.21,39,2234
2251,2024-05-22,73,18,604,401,426.51,38,1312
2252,2022-10-11,58,16,600,402,443.81,97,9732
2253,2022-02-01,58,24,604,400,104.82,97,845
2254,2023-09-29,26,6,600,403,457.91,29,3133
2255,2023-12-11,57,4,604,401,377.58,5,8416
2256,2024-12-10,41,24,601,401,143.21,58,13119
2257,2022-09-28,16,27,602,400,113.24,87,14487
2258,2023-10-31,12,4,602,403,263.3,79,7889
2259,2025-03-22,19,6,605,403,374.86,49,6652
2260,2024-03-30,73,8,600,402,190.79,21,7966
2261,2023-03-03,9,5,602,403,479.26,53,13323
2262,2025-03-22,98,19,600,402,462.9,99,8521
2263,2022-11-04,56,4,604,401,445.96,81,13858
2264,2022-05-17,60,2,602,400,270.52,86,14075
2265,2023-06-18,60,15,603,401,118.45,8,13842
2266,2025-01-23,4,24,603,402,316.98,50,11343
2267,2023-11-03,37,3,605,403,261.74,39,13743
2268,2023-09-26,44,8,602,402,349.61,16,8400
2269,2023-01-02,11,13,601,400,152.16,5,13188
2270,2025-02-16,98,5,601,403,468.74,95,4348
2271,2023-03-02,58,24,600,401,379.61,18,3752
2272,2025-05-03,73,15,604,403,450.98,34,5266
2273,2023-09-13,4,2,602,400,132.95,75,4472
2274,2025-04-27,13,24,602,401,108.28,62,3778
2275,2022-05-06,8,2,605,401,80.37,24,11995
2276,2024-03-17,13,1,605,400,344.4,64,4857
2277,2023-07-15,38,5,604,401,184.63,66,149
2278,2024-06-30,97,6,603,403,248.83,21,10631
2279,2022-12-29,71,4,603,402,111.21,95,7354
2280,2022-08-02,4,27,603,403,190.68,23,2239
2281,2025-05-23,99,14,605,403,337.07,29,14073
2282,2024-12-08,90,23,600,402,242.03,21,10203
2283,2024-05-03,88,1,602,403,459.4,82,10868
2284,2023-05-10,68,6,601,403,490.02,97,8990
2285,2022-06-25,51,2,601,400,321.09,35,14908
2286,2023-09-06,7,21,604,401,448.49,15,9226
2287,2024-02-08,43,19,604,403,116.77,43,4171
2288,2025-05-16,25,23,605,400,207.06,53,13328
2289,2022-11-18,41,10,604,402,382.0,75,2082
2290,2022-09-08,37,9,601,402,293.39,28,5909
2291,2022-05-22,78,5,604,401,442.1,5,13208
2292,2025-05-30,31,20,602,401,467.67,86,2806
2293,2022-07-22,58,12,602,402,62.24,27,686
2294,2022-10-16,50,10,601,403,398.3,73,10439
2295,2024-10-26,98,18,601,403,170.91,52,7614
2296,2023-03-25,98,16,605,403,288.88,6,7879
2297,2025-01-07,57,27,601,401,145.34,34,11799
2298,2023-09-02,74,27,600,401,438.7,50,6551
2299,2023-07-09,63,12,600,401,339.12,68,1932
2300,2022-02-10,79,26,605,400,490.06,61,10502
2301,2023-01-30,98,11,604,402,134.4,64,7418
2302,2022-01-18,36,11,604,400,371.19,13,5922
2303,2025-03-07,88,19,603,400,417.32,68,1384
2304,2023-10-27,36,9,605,403,365.13,45,9215
2305,2024-07-01,9,15,601,403,320.26,76,1235
2306,2023-05-27,64,7,601,401,437.65,7,275
2307,2025-02-18,48,21,601,403,300.31,93,2675
2308,2024-09-01,3,14,604,402,408.34,43,13340
2309,2023-02-28,51,27,603,401,51.71,36,2337
2310,2023-07-27,58,25,605,403,442.74,47,12119
2311,2023-06-03,35,7,603,402,120.06,38,8271
2312,2023-05-08,93,9,604,400,456.31,46,6716
2313,2022-05-30,71,3,601,403,405.2,71,9251
2314,2024-02-24,38,24,602,403,184.09,59,8970
2315,2023-09-12,85,8,604,402,120.58,52,2888
2316,2024-04-24,30,15,600,401,90.64,86,7041
2317,2024-12-11,23,8,601,401,241.74,20,4022
2318,2023-03-14,91,19,605,401,391.99,16,758
2319,2022-06-09,7,1,602,403,257.49,66,11115
2320,2025-02-26,9,2,600,401,441.99,99,2049
2321,2024-04-27,1,3,600,403,236.39,97,14670
2322,2023-01-19,5,14,605,402,460.76,60,10922
2323,2022-12-02,6,15,604,402,70.8,39,14794
2324,2023-12-19,92,22,605,401,468.47,74,13467
2325,2023-06-23,51,1,600,402,493.6,87,5695
2326,2023-08-03,90,8,601,403,189.53,29,2954
2327,2024-02-18,86,14,605,403,404.72,49,9440
2328,2024-01-01,13,4,600,402,479.01,16,2956
2329,2022-03-11,13,23,603,402,93.77,78,10622
2330,2023-08-15,6,6,602,401,77.78,12,6976
2331,2022-06-22,6,8,604,402,404.59,22,12380
2332,2024-07-05,39,1,604,403,236.26,83,4438
2333,2023-08-26,99,19,601,401,282.74,51,10362
2334,2022-12-13,63,21,600,400,416.13,48,7525
2335,2023-07-08,77,8,604,402,380.92,87,5588
2336,2022-01-30,18,17,602,401,339.72,39,4531
2337,2023-02-06,27,13,601,402,271.95,29,9848
2338,2024-09-14,56,16,603,401,158.93,78,1496
2339,2022-05-13,7,27,604,401,379.33,21,3342
2340,2023-10-22,25,26,603,400,193.7,25,14969
2341,2023-07-14,47,11,603,402,297.22,7,14356
2342,2025-03-25,48,21,601,402,235.81,38,7229
2343,2022-10-25,91,8,604,402,220.46,45,8398
2344,2023-06-04,14,18,602,403,189.4,48,1240
2345,2023-11-17,41,19,600,403,201.39,36,10896
2346,2022-10-06,98,10,604,403,430.0,91,9807
2347,2022-10-29,43,3,603,403,406.74,29,10295
2348,2022-06-22,81,20,600,402,230.57,14,249
2349,2022-09-16,42,21,602,400,157.08,60,10699
2350,2023-11-16,60,10,601,402,287.37,65,6576
2351,2024-08-15,44,16,601,403,394.32,89,8534
2352,2023-11-01,66,10,603,402,372.55,30,14755
2353,2022-06-25,23,8,604,402,192.83,50,1003
2354,2023-04-03,12,9,603,403,444.28,61,10348
2355,2025-01-29,38,24,603,401,383.38,28,1617
2356,2023-06-25,43,18,602,402,215.76,31,1049
2357,2023-10-02,59,12,604,402,56.85,18,8611
2358,2023-06-22,95,24,601,403,107.72,82,12063
2359,2023-12-20,65,22,600,402,69.75,41,5643
2360,2025-02-14,49,14,603,400,252.35,51,14682
2361,2025-06-08,71,21,600,401,155.29,80,5642
2362,2022-03-19,100,25,600,403,379.62,65,6782
2363,2023-04-05,19,16,603,400,447.34,83,4384
2364,2023-04-21,31,19,603,400,83.63,41,314
2365,2022-12-09,51,27,602,401,158.96,92,3750
2366,2023-12-09,81,17,605,402,179.68,98,7149
2367,2023-12-15,77,4,600,403,299.75,79,5918
2368,2023-02-03,33,19,602,403,456.86,20,14280
2369,2023-09-19,76,10,602,402,256.27,36,10895
2370,2025-03-27,11,26,605,402,177.25,21,4807
2371,2024-06-19,56,11,604,401,84.17,32,6205
2372,2024-11-28,74,22,601,401,436.73,49,6304
2373,2024-01-10,64,5,602,400,143.64,49,6825
2374,2023-06-08,96,7,600,402,176.55,69,13443
2375,2023-09-06,62,24,605,401,500.0,82,1583
2376,2024-03-10,74,19,605,402,310.93,6,13445
2377,2022-01-06,37,5,604,403,66.09,37,8433
2378,2023-05-24,82,25,605,402,227.32,15,2349
2379,2022-03-08,2,15,605,400,293.22,51,10532
2380,2022-04-09,99,6,601,403,78.59,73,7006
2381,2024-11-14,13,16,601,402,290.11,98,6119
2382,2023-06-11,45,12,601,402,264.9,49,11754
2383,2022-12-31,49,14,602,400,252.34,88,1132
2384,2023-05-14,44,16,603,401,105.8,83,5475
2385,2024-11-22,37,19,600,401,457.46,93,2705
2386,2024-01-18,56,19,600,400,321.07,81,14176
2387,2023-07-08,86,26,602,401,253.91,54,1334
2388,2022-12-30,35,24,601,401,496.81,81,6425
2389,2024-09-26,36,20,600,400,223.14,38,3566
2390,2023-12-24,70,23,601,400,278.04,83,5691
2391,2024-12-29,15,9,603,403,434.31,60,12993
2392,2022-01-09,27,11,604,403,250.47,70,13219
2393,2024-02-02,54,20,605,401,295.24,57,1567
2394,2023-07-03,57,10,604,400,261.42,79,7049
2395,2023-03-30,71,17,602,402,255.19,65,4029
2396,2024-04-29,43,11,604,402,59.37,25,11635
2397,2025-01-18,52,27,601,401,383.75,94,5193
2398,2023-01-30,35,17,603,401,63.75,7,4282
2399,2025-04-17,79,9,604,403,228.73,35,8112
2400,2025-04-08,29,26,603,401,242.84,61,10443
2401,2022-11-14,2,27,602,403,202.0,36,5870
2402,2022-03-11,8,14,603,400,267.14,55,5996
2403,2023-08-29,31,5,602,401,469.68,56,12775
2404,2023-10-25,30,4,602,403,372.19,73,14092
2405,2022-12-09,16,8,601,402,151.34,6,221
2406,2023-05-26,10,19,605,402,335.51,24,827
2407,2024-04-15,14,24,603,402,208.98,21,9168
2408,2025-01-14,47,14,604,402,58.19,24,1986
2409,2024-07-16,92,7,602,403,351.16,37,7251
2410,2025-01-05,92,15,604,400,78.85,76,5842
2411,2024-04-10,12,8,601,400,407.09,30,9992
2412,2022-07-19,55,19,605,401,334.97,9,1658
2413,2024-11-15,95,17,605,400,273.39,28,3209
2414,2025-03-08,55,18,605,401,233.87,89,8831
2415,2023-02-06,10,7,604,402,66.99,71,5522
2416,2024-11-14,88,12,604,402,95.69,60,12862
2417,2022-06-16,34,23,600,400,397.93,94,1606
2418,2024-04-28,60,10,605,400,126.51,100,7160
2419,2023-12-03,18,15,602,400,63.62,70,14542
2420,2023-10-09,53,10,605,401,440.2,75,11644
2421,2025-02-13,32,8,602,400,290.63,45,3611
2422,2024-05-25,79,10,603,403,125.81,82,14071
2423,2024-11-18,51,16,605,403,387.15,94,7807
2424,2022-03-14,61,24,604,402,164.33,97,11200
2425,2024-09-14,33,22,605,400,397.85,51,4929
2426,2022-09-11,62,25,601,402,331.75,72,9370
2427,2022-05-20,18,13,605,403,151.37,46,7715
2428,2025-06-19,100,26,604,401,417.11,28,12874
2429,2023-04-22,98,21,601,401,400.4,36,14692
2430,2024-09-14,30,23,603,400,50.85,76,2630
2431,2023-05-26,38,18,604,401,415.7,43,7706
2432,2025-02-05,76,13,601,402,135.41,13,4713
2433,2022-02-28,64,20,605,402,89.78,99,1004
2434,2023-07-25,72,4,605,403,58.06,37,7011
2435,2024-03-11,98,23,603,402,311.79,15,3651
2436,2024-05-16,19,25,601,401,216.68,19,4528
2437,2023-05-31,74,11,602,402,346.85,65,13272
2438,2025-03-04,84,17,604,401,141.54,20,2638
2439,2025-01-08,23,16,600,402,391.92,80,1725
2440,2024-11-04,29,3,603,400,124.86,84,14071
2441,2022-04-29,34,17,601,400,297.48,94,7816
2442,2024-05-03,53,25,604,401,398.64,81,12777
2443,2022-11-19,68,13,600,403,462.45,42,13276
2444,2024-03-26,15,10,600,402,476.1,100,8900
2445,2023-04-02,49,10,604,403,185.92,5,418
2446,2025-04-27,72,19,604,400,445.32,15,2750
2447,2023-06-04,86,14,600,403,461.44,96,540
2448,2022-08-13,84,22,603,400,401.24,5,11011
2449,2025-06-02,90,15,603,401,411.63,79,2049
2450,2025-06-22,32,15,604,403,104.15,34,9650
2451,2025-03-04,38,4,602,401,96.66,33,12343
2452,2022-11-25,37,5,601,401,379.35,52,10359
2453,2023-01-31,69,27,600,403,248.13,33,7161
2454,2024-01-05,93,23,603,403,335.34,81,6565
2455,2023-01-27,75,14,604,400,497.08,18,4142
2456,2024-05-06,19,21,604,402,424.8,72,6343
2457,2023-03-08,59,18,603,401,157.92,78,115
2458,2025-03-16,87,14,603,400,374.34,44,750
2459,2024-05-09,78,13,604,400,426.4,63,13960
2460,2025-03-12,6,26,602,400,485.33,84,14735
2461,2022-03-19,12,25,601,402,395.15,57,11083
2462,2023-02-13,99,20,600,400,69.02,31,14737
2463,2022-09-03,40,11,602,403,72.2,93,10945
2464,2023-09-29,25,9,603,402,198.74,62,1222
2465,2023-09-18,15,21,605,403,453.96,59,764
2466,2024-12-20,50,18,604,401,302.04,34,12235
2467,2022-04-12,81,10,604,400,341.09,35,999
2468,2025-06-24,95,21,605,400,63.83,52,10456
2469,2022-01-19,34,27,605,400,207.1,28,2008
2470,2023-10-11,100,2,604,401,453.4,78,10529
2471,2024-06-13,9,7,603,400,261.02,70,5088
2472,2025-01-24,99,10,603,402,329.44,49,10123
2473,2022-09-03,57,4,604,401,480.12,72,1187
2474,2024-12-05,52,14,605,403,194.26,99,11588
2475,2025-02-26,96,3,602,402,55.89,93,13643
2476,2023-12-03,23,20,600,403,488.99,13,7275
2477,2024-07-09,71,18,601,403,309.22,30,3829
2478,2023-03-15,98,14,602,402,495.95,81,7189
2479,2024-02-04,52,21,605,402,405.16,33,9296
2480,2025-02-22,86,12,602,401,398.69,89,3398
2481,2023-09-22,40,27,604,401,347.14,92,729
2482,2023-02-08,90,16,602,402,483.9,28,11504
2483,2025-04-04,29,16,603,403,319.8,21,8153
2484,2022-08-27,66,13,605,400,418.18,19,5110
2485,2022-11-29,80,23,605,401,124.92,11,138
2486,2022-03-31,86,21,602,403,412.29,45,9284
2487,2023-03-16,27,1,602,400,179.03,57,14465
2488,2023-02-17,97,25,600,401,241.78,37,8370
2489,2025-05-12,76,16,603,400,152.06,30,2836
2490,2025-05-15,85,1,601,401,65.81,7,13699
2491,2024-07-30,24,7,600,401,341.95,52,5564
2492,2024-12-08,75,14,604,403,291.31,31,11091
2493,2022-07-30,4,19,605,401,441.75,67,138
2494,2022-10-19,59,26,603,401,81.95,67,2752
2495,2024-10-25,63,22,600,403,171.61,77,4401
2496,2022-05-07,6,3,603,402,124.74,77,439
2497,2025-03-24,88,3,604,403,309.39,31,4592
2498,2022-12-16,14,17,603,403,143.9,89,4849
2499,2022-10-22,38,26,604,402,309.72,58,3489
2500,2025-03-07,77,5,605,400,480.3,19,14939
2501,2022-11-11,16,6,602,400,246.17,20,3354
2502,2025-05-17,44,26,602,403,358.97,68,11886
2503,2022-06-20,84,15,604,403,138.67,32,3234
2504,2025-05-09,66,9,602,401,337.43,11,10329
2505,2023-08-08,47,11,600,402,274.56,62,7185
2506,2022-12-23,16,3,600,403,419.38,88,5920
2507,2024-03-31,38,4,604,400,390.77,37,3294
2508,2023-01-02,5,2,603,400,73.49,55,5506
2509,2022-10-18,87,2,602,402,303.1,95,4877
2510,2024-07-04,30,14,603,403,115.55,41,13595
2511,2022-07-05,84,22,603,403,417.33,25,9410
2512,2024-06-15,85,10,603,403,153.68,17,3724
2513,2023-03-17,20,3,600,402,93.99,41,581
2514,2023-08-06,19,7,601,402,156.44,8,4534
2515,2023-07-01,9,24,604,401,175.9,10,10587
2516,2025-03-18,30,4,600,403,164.81,79,2177
2517,2023-09-29,15,6,603,402,410.85,96,14145
2518,2024-04-01,39,18,601,403,103.77,67,13826
2519,2022-12-27,36,23,601,403,196.91,59,12765
2520,2024-06-21,23,2,602,401,211.62,9,14286
2521,2023-01-12,63,20,600,402,231.88,96,10244
2522,2024-12-29,16,24,604,400,261.69,24,5048
2523,2023-08-26,92,19,600,400,435.85,37,3227
2524,2023-08-03,95,17,605,401,343.74,82,5587
2525,2022-12-01,10,27,605,402,220.69,96,14270
2526,2024-03-23,77,6,604,402,339.61,60,11929
2527,2023-05-17,55,4,602,403,184.76,31,14431
2528,2022-12-16,58,20,600,403,228.58,60,12712
2529,2024-03-02,33,18,602,401,308.47,43,3574
2530,2022-07-11,5,3,600,403,406.67,59,4200
2531,2025-01-12,93,6,602,401,98.39,18,12766
2532,2024-07-31,87,14,603,402,144.92,25,4503
2533,2023-10-13,14,11,604,403,179.19,28,129
2534,2024-04-24,9,12,604,402,385.85,49,14288
2535,2023-01-13,56,7,604,402,175.48,81,14347
2536,2023-12-20,68,6,603,401,345.6,12,7999
2537,2022-01-13,20,11,602,403,311.1,79,14993
2538,2023-07-30,87,12,601,401,312.94,93,5772
2539,2025-02-19,61,5,600,401,234.25,40,4591
2540,2024-04-21,85,20,602,400,473.64,74,9963
2541,2022-04-06,61,27,604,403,420.27,95,4647
2542,2022-02-11,54,21,601,403,145.2,64,12645
2543,2024-01-01,6,7,602,400,394.34,10,5448
2544,2023-12-15,31,15,605,401,444.38,34,5464
2545,2023-01-08,33,12,605,400,438.27,53,4496
2546,2022-08-10,52,18,601,400,464.73,95,6880
2547,2023-10-11,76,24,603,401,324.08,6,11173
2548,2024-01-09,4,10,600,400,112.47,33,12990
2549,2022-11-12,19,16,602,401,419.14,85,1052
2550,2023-04-29,74,5,601,403,351.5,71,14750
2551,2022-11-28,73,11,603,401,135.42,42,14310
2552,2022-06-04,43,7,605,400,421.88,91,10272
2553,2023-10-04,1,27,600,402,250.56,40,8110
2554,2023-06-25,35,27,602,402,227.49,24,2170
