sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
2770,2023-07-16,422,1,188,400,7,2035.16,3363
2771,2024-04-05,554,14,199,403,36,14030.15,14
2772,2022-10-11,765,3,150,400,99,1802.35,2049
2773,2023-09-29,444,14,148,401,63,20842.02,12
2774,2023-01-08,139,18,143,402,35,44700.98,1
2775,2025-08-26,113,4,4,400,39,1696.91,4157
2776,2024-11-20,326,23,193,401,99,322.79,1
2777,2024-01-15,387,19,131,402,2,23974.65,1
2778,2023-12-15,587,2,5,402,44,1631.47,4772
2779,2024-10-02,599,16,111,401,1,19210.67,1
2780,2024-10-13,173,12,12,402,30,15297.15,15
2781,2024-08-08,993,5,36,401,43,1680.84,5124
2782,2025-09-14,534,1,80,402,20,1443.56,5458
2783,2024-12-10,42,5,118,402,61,1939.38,4723
2784,2022-12-20,293,9,30,402,85,1597.66,15985
2785,2022-02-20,317,4,176,401,67,1928.07,5723
2786,2025-04-02,739,1,186,400,17,1501.55,5090
2787,2024-07-10,860,15,179,403,66,22039.99,11
2788,2024-09-14,826,20,41,401,32,542.33,1
2789,2024-10-15,663,17,110,403,4,44132.22,1
2790,2024-07-31,755,15,194,400,36,22813.18,14
2791,2023-01-17,170,9,54,401,13,1443.58,18459
2792,2023-10-27,870,25,99,403,52,3949.28,1
2793,2024-09-21,187,17,165,403,88,34716.1,1
2794,2023-01-07,89,6,39,400,38,1831.23,18202
2795,2024-05-29,798,4,88,402,73,2081.99,5365
2796,2025-10-21,320,6,61,402,18,2853.84,12502
2797,2025-05-13,472,11,116,402,80,25651.61,6
2798,2022-01-19,515,20,44,403,30,788.42,1
2799,2025-01-30,483,14,81,402,35,9528.58,11
2800,2024-07-29,894,19,142,403,36,16668.86,1
2801,2025-08-31,830,9,67,403,10,2078.03,21522
2802,2023-08-04,643,19,81,402,26,29891.99,1
2803,2024-05-05,608,6,54,402,60,2654.58,22270
2804,2025-08-08,527,5,155,403,8,716.64,4023
2805,2024-01-28,572,8,196,402,92,1921.84,19970
2806,2022-10-03,643,9,130,402,34,2618.9,13442
2807,2023-09-10,564,9,40,400,3,1251.8,10374
2808,2025-04-26,702,6,103,400,88,1132.06,19726
2809,2023-01-05,112,5,86,400,95,650.14,5480
2810,2023-03-18,91,6,166,401,70,1140.31,19290
2811,2025-11-13,536,15,131,401,99,29171.73,6
2812,2024-08-19,138,16,126,403,1,34465.68,1
2813,2023-07-13,938,6,117,400,76,2720.77,10771
2814,2023-03-26,136,2,100,401,71,1661.06,2589
2815,2023-08-24,622,21,181,403,66,364.94,1
2816,2025-07-03,679,23,156,402,59,596.81,1
2817,2024-11-28,944,3,84,400,59,679.63,4010
2818,2022-05-10,524,14,49,401,44,29139.4,8
2819,2024-07-17,363,10,61,401,95,29609.88,12
2820,2025-02-07,104,17,85,400,44,18004.5,1
2821,2023-05-18,648,3,9,401,46,1391.96,5707
2822,2022-07-28,131,14,173,402,95,20917.91,14
2823,2024-12-29,228,8,95,403,66,1379.5,15098
2824,2025-09-19,551,1,124,403,7,1160.45,3263
2825,2023-08-05,668,20,59,403,83,651.53,1
2826,2023-03-26,813,1,114,400,15,957.21,4194
2827,2025-12-12,333,13,155,401,10,30116.66,13
2828,2025-04-06,762,4,159,403,58,2181.01,3844
2829,2022-01-03,551,2,78,403,100,1017.82,5987
2830,2022-04-12,643,4,106,402,61,1522.28,3078
2831,2024-10-13,589,16,60,402,99,42449.38,1
2832,2024-02-06,434,13,17,401,56,33752.03,5
2833,2024-08-13,224,22,195,400,64,487.86,1
2834,2024-12-06,519,10,94,401,58,17586.82,12
2835,2022-09-07,724,21,60,400,14,597.53,1
2836,2023-07-01,522,7,145,403,12,2363.47,12239
2837,2024-10-24,340,8,59,401,30,2213.57,23461
2838,2022-10-17,180,4,96,400,9,2138.17,5016
2839,2022-09-23,564,3,111,400,50,1567.58,4388
2840,2025-10-16,25,21,99,401,61,379.93,1
2841,2023-10-20,727,2,191,400,81,1908.88,3414
2842,2025-04-03,587,8,125,402,35,2230.66,20274
2843,2022-09-29,759,20,114,403,1,454.82,1
2844,2022-03-28,345,2,132,403,86,2215.61,2315
2845,2022-09-24,97,6,26,402,30,2220.17,14696
2846,2025-01-13,807,18,99,401,90,35029.39,1
2847,2023-01-14,911,5,53,402,89,1059.26,4303
2848,2025-08-10,499,18,33,401,76,15774.91,1
2849,2023-08-20,830,11,171,403,82,22472.39,9
2850,2024-07-04,248,24,109,400,82,4341.68,1
2851,2024-06-30,357,24,166,401,75,3512.98,1
2852,2025-06-21,394,11,107,400,49,11147.53,8
2853,2022-08-31,464,9,112,402,10,2977.88,16780
2854,2023-03-04,2,3,62,400,36,1943.89,5748
2855,2023-07-06,179,16,33,402,18,19032.82,1
2856,2023-02-09,697,11,140,400,6,15253.95,14
2857,2023-05-15,75,21,109,403,71,635.12,1
2858,2024-05-05,227,23,190,402,3,414.85,1
2859,2023-11-29,97,9,39,402,82,2151.39,15364
2860,2024-09-09,312,4,7,402,79,816.54,3203
2861,2022-05-28,169,3,102,403,47,712.8,3245
2862,2022-03-31,445,21,97,403,7,721.13,1
2863,2025-01-02,113,7,98,400,28,1877.16,12101
2864,2022-01-11,69,8,98,401,79,2417.14,20532
2865,2024-04-30,649,5,47,400,63,1964.28,4618
2866,2025-12-12,702,8,156,400,6,2586.16,14892
2867,2022-05-22,27,5,46,403,96,1182.08,5984
2868,2024-02-02,821,1,70,403,100,1911.49,2853
2869,2022-01-11,296,22,103,401,62,725.0,1
2870,2024-05-30,145,5,77,403,61,1011.65,2003
2871,2025-12-11,774,2,93,400,36,718.99,5789
2872,2025-01-16,388,15,124,403,38,10259.69,15
2873,2025-09-22,595,17,30,402,34,25727.94,1
2874,2023-11-22,714,19,120,401,76,30779.49,1
2875,2023-05-08,844,1,3,402,38,841.22,4818
2876,2023-09-20,15,8,167,400,56,1336.49,18119
2877,2023-06-26,436,2,96,400,65,693.18,4164
2878,2025-07-23,53,5,22,400,40,1464.76,2996
2879,2025-12-30,212,8,65,402,30,1002.62,11063
2880,2025-04-07,444,9,4,401,63,1175.83,11702
2881,2025-10-05,818,9,172,403,52,1014.1,20078
2882,2024-08-29,647,9,195,402,59,1462.62,15417
2883,2023-07-07,860,5,37,403,55,1773.06,2009
2884,2022-03-25,842,7,185,400,10,1337.66,23248
2885,2023-06-04,382,21,51,403,2,624.04,1
2886,2023-04-28,414,2,129,400,56,951.43,2757
2887,2022-05-27,896,3,173,401,42,2237.92,2077
2888,2023-10-30,938,17,25,400,13,23649.2,1
2889,2024-10-16,297,16,123,401,5,27111.47,1
2890,2024-11-24,106,3,145,403,19,1175.57,4411
2891,2025-07-20,20,4,53,400,95,1363.95,3023
2892,2022-07-22,532,2,10,401,5,2135.19,3138
2893,2024-05-28,328,5,46,401,7,834.89,4723
2894,2025-06-22,382,6,190,403,79,1010.33,20866
2895,2023-02-13,776,1,66,400,69,804.97,2850
2896,2024-10-17,315,5,165,401,23,781.85,2933
2897,2025-04-04,373,4,55,403,21,2319.64,2478
2898,2023-06-22,250,12,174,402,37,17059.45,11
2899,2024-06-21,342,3,77,400,99,934.21,3637
2900,2024-08-19,824,4,45,402,34,1370.75,2020
2901,2023-11-25,598,9,191,402,7,1225.32,12848
2902,2023-08-27,748,18,193,401,59,22425.52,1
2903,2022-10-02,652,15,71,403,85,32432.59,8
2904,2025-12-10,587,8,60,402,46,1190.16,17731
2905,2025-10-30,415,16,46,400,50,25038.25,1
2906,2025-04-01,983,8,69,401,63,2037.99,11086
2907,2022-01-25,783,21,64,402,82,421.84,1
2908,2023-06-10,524,4,69,401,61,1349.68,2431
2909,2022-03-08,802,25,149,402,90,2372.25,1
2910,2025-03-25,380,4,70,402,98,1999.42,5886
2911,2023-04-21,404,8,54,401,72,2267.23,15538
2912,2023-10-11,595,15,196,402,82,33000.2,7
2913,2024-06-04,902,18,40,400,38,37438.13,1
2914,2023-08-08,208,23,152,403,20,496.31,1
2915,2024-06-13,305,4,118,403,83,747.23,4625
2916,2022-04-29,715,21,141,402,29,646.97,1
2917,2023-09-17,332,3,129,402,96,1339.48,3345
2918,2025-09-21,440,5,26,403,51,647.04,5214
2919,2025-09-21,749,8,164,401,31,2044.11,19670
2920,2025-12-11,631,14,107,401,13,29257.85,6
2921,2025-06-05,363,20,132,401,84,260.9,1
2922,2025-08-14,202,10,128,401,27,8789.13,5
2923,2024-12-08,486,1,199,400,99,1448.75,2680
2924,2023-03-06,5,22,109,401,62,521.78,1
2925,2022-10-12,982,6,99,400,94,2023.05,12292
2926,2022-07-29,282,6,74,400,51,1089.99,12006
2927,2024-01-30,803,3,102,400,24,2009.4,3810
2928,2024-04-14,332,11,43,402,50,28213.96,15
2929,2025-06-04,863,12,49,403,77,28267.62,8
2930,2024-01-07,112,8,147,400,34,824.97,16478
2931,2022-07-06,518,16,29,403,24,44804.28,1
2932,2025-03-09,658,9,118,401,12,2380.93,19292
2933,2023-03-16,636,6,141,401,29,1705.73,24565
2934,2024-09-09,224,5,100,400,14,799.69,2429
2935,2024-03-12,174,5,199,400,92,649.57,3643
2936,2025-07-01,253,8,195,403,97,2409.04,10555
2937,2022-09-03,84,2,56,400,61,1089.92,3113
2938,2023-10-14,940,13,176,400,36,25733.37,8
2939,2022-06-18,547,18,145,400,70,16367.71,1
2940,2024-08-25,817,10,112,403,64,27666.0,6
2941,2022-12-18,615,1,140,400,12,2389.16,5722
2942,2022-11-05,107,8,152,402,85,2072.35,21638
2943,2025-01-04,674,1,168,402,21,685.61,3276
2944,2024-08-21,916,21,107,402,54,517.78,1
2945,2022-05-11,949,5,19,402,80,2398.65,5063
2946,2023-09-27,617,3,198,403,26,859.88,5910
2947,2024-11-11,265,8,40,400,8,1465.2,14278
2948,2022-08-22,215,1,123,401,73,1365.84,4848
2949,2025-09-18,688,5,140,403,49,779.44,5771
2950,2025-08-10,61,4,23,402,64,777.99,4874
2951,2025-01-23,119,2,150,401,88,2008.84,2400
2952,2022-11-18,317,20,78,401,60,797.82,1
2953,2023-01-12,686,21,134,403,72,782.39,1
2954,2023-11-27,823,12,137,402,59,10484.42,7
2955,2025-08-03,872,12,179,401,10,11691.37,12
2956,2022-06-29,792,21,122,400,66,781.85,1
2957,2022-07-18,378,8,155,402,10,2692.41,13072
2958,2024-02-20,245,6,128,402,39,882.52,20439
2959,2024-11-25,630,27,148,403,37,1927.4,1
2960,2022-05-13,174,2,13,400,10,814.15,3163
2961,2024-10-07,728,3,106,400,77,992.03,2210
2962,2025-06-27,680,7,141,403,33,1654.78,16660
2963,2025-09-22,834,2,194,400,84,2397.01,2718
2964,2025-01-23,509,10,94,403,37,8054.45,15
2965,2024-05-26,499,10,150,401,70,33224.41,12
2966,2024-07-29,612,12,110,401,50,22056.1,10
2967,2023-07-05,620,5,57,403,8,2367.55,4448
2968,2024-11-13,32,8,170,403,52,1751.91,15699
2969,2024-12-10,214,8,48,403,58,2750.33,23954
2970,2023-07-12,654,13,35,401,98,12213.68,11
2971,2024-07-26,670,8,3,400,61,856.96,16271
2972,2024-03-31,24,10,71,403,15,15939.63,15
2973,2025-06-03,859,4,108,402,24,1516.64,5914
2974,2025-03-26,267,5,27,401,1,1401.14,5309
2975,2022-11-23,4,27,154,402,8,2932.12,1
2976,2022-06-18,689,1,37,401,1,1474.55,4196
2977,2022-05-09,484,7,32,402,45,1903.3,11823
2978,2022-05-11,892,17,37,403,71,19200.21,1
2979,2024-12-17,152,5,138,400,36,879.04,2053
2980,2025-09-30,483,2,156,402,76,1546.82,3466
2981,2024-12-23,610,1,186,403,97,1091.26,2159
2982,2022-06-19,568,5,96,400,14,2044.56,2934
2983,2023-06-21,722,2,199,401,41,1224.65,2121
2984,2025-05-30,199,4,197,401,83,2269.76,2674
2985,2025-10-24,544,6,75,401,16,2541.4,17154
2986,2024-04-22,655,15,143,402,6,17703.37,12
2987,2022-01-03,614,17,139,403,3,15876.32,1
2988,2022-04-01,872,3,183,401,43,784.19,3178
2989,2024-02-21,249,5,33,401,98,1199.25,5109
2990,2025-05-21,523,16,68,403,37,42895.05,1
2991,2025-12-01,481,9,161,401,17,1433.24,24479
2992,2023-04-12,564,1,143,400,79,1754.81,4761
2993,2023-06-17,229,2,144,400,83,1960.82,4038
2994,2024-09-18,728,25,150,400,99,3126.31,1
2995,2025-03-08,119,10,159,401,93,13991.8,15
2996,2024-01-29,927,12,185,400,52,33141.4,8
2997,2024-05-28,611,8,83,401,45,2591.51,19052
2998,2022-11-21,937,8,179,402,99,2103.18,15014
2999,2023-08-01,22,8,189,400,1,1210.46,24660
3000,2024-02-25,855,9,177,403,39,2046.17,10800
3001,2023-11-04,368,23,18,402,94,208.86,1
3002,2022-07-31,50,9,116,401,97,1811.34,13826
3003,2025-10-08,280,6,37,401,57,982.59,15215
3004,2025-05-07,425,2,18,400,39,1352.86,4294
3005,2023-12-31,602,20,57,403,82,284.01,1
3006,2023-10-28,21,7,158,400,79,1853.6,16528
3007,2024-05-28,165,13,118,400,100,15985.55,9
3008,2022-08-01,858,7,3,403,69,1510.84,24359
3009,2024-08-29,289,11,45,401,28,28086.56,9
3010,2025-03-15,309,6,182,400,17,1402.59,17444
3011,2024-10-23,316,3,102,401,77,1215.61,5859
3012,2024-05-24,111,3,150,400,4,1167.59,3154
3013,2023-03-27,394,4,4,400,21,1613.58,3551
3014,2025-12-16,285,4,55,402,29,710.58,5124
3015,2022-06-30,673,3,92,401,24,1816.18,3192
3016,2025-12-26,954,1,36,400,68,1179.89,4202
3017,2024-10-28,397,3,36,403,78,636.46,5392
3018,2023-11-30,446,6,125,400,38,1773.77,11625
3019,2025-04-24,975,2,78,400,12,2092.6,2108
3020,2023-12-24,418,7,176,402,31,2791.38,15884
3021,2024-10-25,605,4,122,401,1,1288.41,2859
3022,2023-07-04,406,2,9,401,28,2074.93,5078
3023,2025-12-03,125,17,78,402,69,30003.35,1
3024,2023-05-02,799,22,39,400,6,204.55,1
3025,2025-04-23,429,5,62,403,83,687.75,4361
3026,2022-11-04,250,5,125,402,11,1006.25,4474
3027,2024-12-05,619,1,182,400,75,1763.03,2752
3028,2025-03-29,664,1,88,401,49,1278.21,2754
3029,2024-10-19,733,12,132,400,95,26900.37,6
3030,2022-03-18,378,8,149,402,80,805.41,17364
3031,2025-06-17,832,21,200,402,45,200.28,1
3032,2022-09-19,745,17,60,402,11,19101.49,1
3033,2023-12-13,986,9,137,400,99,1824.04,22809
3034,2023-07-27,78,4,74,402,32,1121.33,5006
3035,2025-12-08,455,1,194,400,46,1706.89,5870
3036,2024-08-20,201,15,172,403,58,32635.82,6
3037,2025-05-23,998,9,15,402,45,2365.3,15570
3038,2025-12-17,182,15,18,403,17,32200.93,11
3039,2024-03-10,28,17,180,403,83,31613.23,1
3040,2023-05-08,329,6,185,400,80,1694.91,11215
3041,2024-09-16,62,2,101,400,62,724.65,2466
3042,2025-12-16,642,9,123,402,81,852.89,20308
3043,2025-01-11,438,2,176,402,63,843.87,2812
3044,2023-07-25,127,7,97,401,82,957.55,12261
3045,2024-02-10,530,15,57,401,64,21840.98,11
3046,2023-02-18,86,2,6,403,6,1691.29,2788
3047,2024-10-13,30,21,87,403,99,472.13,1
3048,2022-10-12,931,5,39,402,32,1616.28,4854
3049,2025-06-04,720,11,89,401,77,11866.43,11
3050,2023-07-29,675,13,33,403,62,18259.71,8
3051,2022-07-11,774,26,169,400,71,1861.49,1
3052,2025-01-03,207,19,146,401,10,27382.04,1
3053,2024-04-27,904,25,36,400,6,4717.72,1
3054,2025-03-21,97,3,100,402,46,1801.14,2124
3055,2025-05-25,168,13,114,401,29,15906.6,11
3056,2024-11-01,893,20,125,401,24,683.29,1
3057,2023-10-30,287,3,64,402,63,997.09,5308
3058,2022-08-27,973,19,193,400,50,24420.46,1
3059,2022-07-20,629,9,131,401,38,1372.39,17230
3060,2024-10-13,603,7,148,403,37,1413.1,23142
3061,2023-03-01,726,6,161,402,18,847.7,16664
3062,2022-07-31,323,4,146,403,54,1641.47,5975
3063,2022-11-15,335,8,173,401,7,2689.25,12342
3064,2024-12-28,888,7,107,400,92,2451.53,24349
3065,2024-12-09,505,2,6,400,79,1931.45,4876
3066,2022-01-14,452,7,69,400,18,1366.28,24374
3067,2024-11-25,75,1,169,403,48,1142.09,5558
3068,2024-04-20,923,2,127,403,60,2017.36,3198
3069,2024-09-17,564,24,89,400,64,2504.06,1
3070,2025-12-14,741,7,134,400,38,1621.88,24156
3071,2022-08-04,715,13,167,402,79,8654.14,8
3072,2025-10-19,543,3,37,401,100,1415.01,4787
3073,2023-09-16,249,2,146,401,90,1848.15,5794
3074,2025-05-13,721,1,125,401,52,1891.98,3616
3075,2025-09-13,785,10,162,403,29,18676.45,11
3076,2022-05-21,688,5,29,403,9,1367.41,2017
3077,2025-11-23,142,21,13,400,93,216.24,1
3078,2022-09-20,693,8,65,401,99,1078.3,23387
3079,2022-03-18,988,21,193,402,28,322.76,1
3080,2025-12-02,434,19,131,401,22,15688.23,1
3081,2024-08-07,962,27,190,402,82,3245.68,1
3082,2024-05-16,88,13,164,400,87,8235.63,10
3083,2025-11-16,260,12,35,403,4,32047.62,14
3084,2024-07-04,576,27,184,401,7,2479.76,1
3085,2023-08-13,117,21,95,400,98,356.93,1
3086,2022-02-19,888,5,13,400,84,2274.95,3532
3087,2022-12-18,993,20,85,401,38,246.47,1
3088,2023-12-15,401,3,184,401,89,2016.75,4173
3089,2024-10-01,917,10,56,403,68,22604.12,5
3090,2025-10-25,752,6,18,401,8,1428.85,20453
3091,2024-08-11,289,2,99,401,66,714.97,3661
3092,2023-07-03,349,2,134,400,82,2100.55,2782
3093,2024-10-07,671,5,80,403,59,1762.31,3955
3094,2025-03-07,328,6,164,401,2,1233.59,20231
3095,2024-08-19,106,22,115,403,15,428.86,1
3096,2025-02-09,499,19,10,401,12,31467.45,1
3097,2025-06-16,986,20,119,400,85,292.86,1
3098,2024-08-07,106,7,112,403,12,1864.21,11684
3099,2023-02-06,110,9,133,402,55,1733.45,23088
3100,2024-08-11,116,5,99,400,57,1446.04,5406
3101,2023-06-21,365,7,106,401,9,2260.79,12618
3102,2022-06-25,488,22,86,401,69,718.9,1
3103,2022-05-01,213,8,18,401,76,1584.38,18832
3104,2023-12-16,357,9,95,401,32,2352.3,18936
3105,2024-09-03,374,25,152,400,99,3524.76,1
3106,2024-01-15,780,8,169,401,19,1150.29,16556
3107,2022-02-03,97,9,18,402,88,1537.33,10709
3108,2024-04-16,339,8,141,402,63,2843.87,17008
3109,2024-04-16,620,20,199,403,26,688.87,1
3110,2023-02-04,7,5,119,402,23,1213.75,2645
3111,2024-12-24,491,19,166,403,29,32775.81,1
3112,2025-03-05,262,3,16,403,22,2059.81,4908
3113,2022-09-22,328,5,110,401,14,1267.11,3228
3114,2023-12-08,992,5,2,400,69,1440.81,2780
3115,2024-07-30,939,9,3,401,82,1075.14,21830
3116,2023-09-26,468,17,184,400,22,31667.1,1
3117,2024-04-14,973,9,194,400,15,1832.11,22237
3118,2022-05-26,124,22,33,403,89,284.13,1
3119,2022-04-03,751,9,155,401,8,1236.52,22783
3120,2025-08-19,9,6,37,402,92,1122.14,10787
3121,2025-03-07,879,2,126,400,28,1131.37,3188
3122,2022-09-27,910,10,124,402,89,17417.57,15
3123,2025-04-01,679,9,183,402,55,1006.66,20142
3124,2022-01-29,958,5,28,401,49,1648.62,3944
3125,2024-03-22,374,13,104,400,99,17446.41,11
3126,2024-02-23,467,6,175,403,49,2135.96,21852
3127,2025-03-31,537,21,69,402,3,372.54,1
3128,2023-12-15,18,12,36,401,87,12113.16,9
3129,2024-01-28,389,12,160,402,26,13299.47,12
3130,2024-05-03,981,11,20,402,98,30620.29,14
3131,2024-11-08,265,5,6,400,47,1866.16,3878
3132,2025-02-27,710,2,30,402,43,1358.4,5122
3133,2022-07-01,505,16,85,400,5,17478.48,1
3134,2025-01-04,764,10,108,402,2,9869.56,7
3135,2025-11-10,32,7,147,403,92,1682.92,19183
3136,2025-08-03,214,13,117,403,72,32562.85,14
3137,2022-09-21,941,21,130,402,65,391.19,1
3138,2024-05-24,731,4,48,403,14,2209.98,4458
3139,2022-09-20,291,9,65,403,50,2054.3,23405
3140,2024-03-20,249,27,100,401,37,4947.33,1
3141,2025-03-14,696,17,54,402,12,15688.37,1
3142,2022-06-29,966,27,169,400,53,3924.36,1
3143,2022-07-08,434,7,86,401,34,1482.83,18826
3144,2022-10-29,879,21,128,400,86,793.1,1
3145,2022-08-24,132,1,189,402,87,2059.52,4822
3146,2024-04-01,674,5,23,402,39,1304.02,2203
3147,2025-05-28,683,10,7,403,72,16630.0,14
3148,2022-02-21,785,2,30,403,52,2083.02,4029
3149,2025-12-01,978,15,179,403,93,9539.54,15
3150,2024-01-09,203,26,168,403,28,4645.1,1
3151,2023-06-15,391,7,15,401,8,2586.01,11464
3152,2024-03-05,740,1,151,402,31,1547.38,4437
3153,2023-09-10,68,6,80,403,69,2399.66,23263
3154,2025-10-12,991,5,60,400,43,1758.65,5884
3155,2022-01-01,716,24,154,402,97,2672.86,1
3156,2023-03-15,185,10,13,401,34,24784.21,8
3157,2025-10-13,724,4,63,400,99,1350.89,2362
3158,2024-01-29,428,6,22,402,18,1926.06,23283
3159,2025-02-16,141,13,195,402,74,22037.65,10
3160,2024-08-20,311,18,1,400,45,38073.11,1
3161,2023-10-12,934,10,10,403,45,34824.72,6
3162,2024-04-22,698,7,63,403,2,2283.56,22151
3163,2024-10-11,883,13,115,401,80,33106.45,14
3164,2024-02-03,516,2,32,401,96,770.4,4394
3165,2025-12-10,316,4,105,401,94,1691.53,3943
3166,2023-05-30,885,6,104,401,63,2466.43,11701
3167,2024-02-25,438,6,102,402,17,1919.99,17843
3168,2022-11-03,674,7,111,402,70,1700.17,13869
3169,2022-05-25,539,22,187,401,84,214.74,1
3170,2025-04-11,407,21,103,403,23,475.93,1
3171,2022-12-13,607,4,132,403,89,1378.06,3818
3172,2022-10-02,528,2,22,400,51,1405.58,3626
3173,2023-03-14,837,2,155,402,87,1590.53,4624
3174,2025-04-30,914,14,149,403,75,8018.25,9
3175,2025-10-29,248,16,88,400,80,19067.37,1
3176,2024-05-29,489,7,127,403,49,1754.44,19883
3177,2022-11-12,304,2,190,402,69,2241.84,3512
3178,2023-06-09,26,1,75,402,16,2253.22,5855
3179,2022-07-07,792,9,150,400,25,1525.26,19034
3180,2024-06-27,586,2,91,400,51,1662.42,5887
3181,2022-04-19,360,19,30,402,40,17408.36,1
3182,2023-01-08,539,6,199,401,6,2720.68,15915
3183,2023-07-12,5,11,181,401,82,15071.04,14
3184,2025-08-12,186,9,126,400,45,2034.59,24565
3185,2023-08-08,655,6,5,402,100,2178.21,20527
3186,2022-05-02,145,6,39,403,44,1071.68,21978
3187,2023-01-07,649,5,10,400,64,1304.57,4562
3188,2023-09-14,282,1,154,400,45,1322.7,4634
3189,2024-10-10,153,25,49,403,53,2294.72,1
3190,2024-02-22,620,1,99,403,22,1741.18,2064
3191,2022-04-14,908,4,35,400,34,1750.09,2081
3192,2024-12-05,805,4,36,402,34,1772.17,3734
3193,2025-12-24,719,19,121,402,95,25904.4,1
3194,2024-10-14,651,1,127,402,89,1855.12,3337
3195,2022-10-09,95,18,170,402,77,24152.27,1
3196,2023-06-28,377,23,185,400,49,353.43,1
3197,2024-08-17,556,21,78,400,33,417.13,1
3198,2025-04-12,963,8,72,403,49,1526.67,11074
3199,2024-06-02,672,9,132,403,26,1578.66,24319
3200,2023-09-05,683,12,144,403,95,21680.27,9
3201,2022-08-13,877,3,110,401,81,1778.85,5869
3202,2025-12-19,164,23,101,403,39,329.5,1
3203,2023-09-26,531,2,118,403,61,652.74,4715
3204,2022-02-07,374,6,156,400,38,2833.49,24763
3205,2024-05-31,250,4,144,402,28,1988.62,4498
3206,2022-04-24,673,18,187,401,56,24022.98,1
3207,2022-07-01,612,14,196,401,93,8855.19,5
3208,2022-06-10,810,1,9,401,77,1250.12,4952
3209,2024-03-11,180,9,3,400,7,1819.66,22006
3210,2022-04-07,469,2,155,403,98,2251.98,5105
3211,2024-07-23,201,9,190,403,63,1783.04,24986
3212,2023-06-14,929,5,89,403,86,1166.52,4600
3213,2023-05-02,644,24,8,400,9,2345.91,1
3214,2023-02-03,432,5,91,403,5,2387.05,2450
3215,2025-06-22,693,1,6,401,85,1139.82,3406
3216,2022-11-26,190,24,88,400,30,2590.78,1
3217,2022-01-15,906,4,176,400,88,1673.93,5161
3218,2023-07-05,689,11,195,401,43,28266.11,14
3219,2025-11-15,193,1,169,402,46,801.02,2978
3220,2023-07-07,590,2,118,403,34,1321.99,2756
3221,2022-06-03,153,9,171,403,45,2793.44,23207
3222,2025-09-13,114,14,136,403,25,17813.89,8
3223,2022-09-14,568,12,21,400,34,17411.16,10
3224,2024-11-29,648,16,161,401,11,38945.59,1
3225,2023-03-24,599,1,78,401,45,741.11,4726
3226,2025-04-14,849,7,9,400,98,2315.0,21444
3227,2023-12-16,428,2,107,402,59,1578.87,2440
3228,2024-02-12,205,3,36,401,12,1293.49,5454
3229,2024-10-19,684,4,185,401,93,1274.19,3733
3230,2025-06-17,781,21,66,401,13,656.63,1
3231,2024-03-16,178,16,135,401,16,30410.86,1
3232,2024-06-05,524,27,4,401,76,2872.89,1
3233,2025-08-01,637,23,22,400,78,542.61,1
3234,2022-09-07,853,6,159,401,77,2538.22,13848
3235,2025-10-13,345,23,16,403,40,646.84,1
3236,2023-07-23,344,3,152,402,70,1897.99,5364
3237,2023-05-19,147,21,181,400,93,748.63,1
3238,2024-12-18,429,6,56,403,36,2884.81,22461
3239,2025-11-14,801,5,10,402,40,2255.56,4173
3240,2024-02-16,515,1,39,403,8,1783.63,4663
3241,2024-05-18,149,7,12,402,87,1681.62,16000
3242,2025-05-25,149,7,34,402,61,1035.55,14183
3243,2023-11-28,371,19,48,401,78,26357.9,1
3244,2022-07-06,625,3,192,402,37,1127.05,2099
3245,2022-01-14,644,1,52,400,83,1538.41,4896
3246,2024-01-20,307,5,22,403,5,1270.52,5749
3247,2022-08-16,703,11,124,401,62,25940.76,14
3248,2022-07-04,122,10,38,402,88,16658.72,11
3249,2023-07-08,599,4,87,401,9,1688.92,3596
3250,2024-12-09,932,7,110,403,19,1920.31,23792
3251,2022-03-19,702,15,126,400,30,9446.53,13
3252,2024-11-25,840,11,64,402,51,10644.66,13
3253,2025-11-23,581,22,174,401,59,465.59,1
3254,2024-10-29,446,16,92,400,18,38186.28,1
3255,2022-12-30,579,9,165,400,38,1872.11,17242
3256,2024-06-07,355,20,51,402,8,423.9,1
3257,2024-10-28,261,1,2,403,17,618.63,2727
3258,2022-09-25,795,15,144,403,64,29786.75,8
3259,2025-12-10,569,11,164,402,45,28108.95,9
3260,2025-03-11,902,5,116,400,98,1169.18,3637
3261,2024-01-04,407,1,200,403,93,1089.96,4476
3262,2023-02-07,808,4,174,402,45,1832.72,3881
3263,2023-09-17,305,14,62,403,55,27196.55,7
3264,2025-10-06,555,6,141,403,86,966.14,13990
3265,2025-07-10,136,6,81,401,13,906.63,22293
3266,2025-04-03,250,4,80,402,21,708.19,4234
3267,2023-03-22,153,2,44,403,47,1563.75,4240
3268,2025-06-06,816,1,51,403,88,1987.71,5031
3269,2025-10-15,749,4,200,401,82,1541.35,4964
3270,2023-08-17,421,1,174,402,86,1027.61,4315
3271,2023-04-02,697,4,98,400,77,2382.64,5023
3272,2022-05-12,13,8,124,403,24,2225.64,17019
3273,2022-04-27,48,3,179,400,92,832.92,3052
3274,2024-12-01,103,19,117,403,15,42399.74,1
3275,2025-10-11,445,5,8,403,84,1257.33,5253
3276,2022-08-30,688,8,118,403,1,1029.24,13550
3277,2022-03-25,542,6,193,401,11,2740.74,19570
3278,2024-12-21,638,3,94,400,54,1251.25,5828
